step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step,num_workers,loss,n_tiles_in_step
116,ramp,4.673131,4.675947,2.816,2.263,0.220,0.204,0.318,1,16,0.550293,5482
117,ramp,4.676169,4.704263,28.094,1.642,25.030,1.080,0.497,1,16,0.791992,3925
118,ramp,4.704514,4.710920,6.406,4.960,0.754,0.545,0.332,1,16,0.637207,12605
119,ramp,4.711207,4.739996,28.790,7.103,1.133,0.865,19.857,1,16,0.739258,18166
120,ramp,4.740500,4.742650,2.150,1.920,0.147,0.169,0.328,1,16,0.668457,4069
121,ramp,4.742903,4.748715,5.812,4.535,0.652,0.484,0.327,1,16,0.740723,11467
122,ramp,4.748995,4.764742,15.747,0.750,13.922,0.855,0.433,1,16,0.470459,1536
123,ramp,4.764975,4.772747,7.772,5.951,0.923,0.727,0.339,1,16,0.781250,15198
124,ramp,4.772967,4.775507,2.541,1.979,0.167,0.187,0.360,1,16,0.659668,4807
125,ramp,4.775740,4.799585,23.845,3.475,0.443,19.545,0.543,1,16,0.746094,8723
126,ramp,4.799890,4.806794,6.903,5.353,0.814,0.639,0.328,1,16,0.585938,13539
127,ramp,4.885893,4.905729,19.836,86.761,1.331,1.024,9.706,1,16,0.566895,20926
128,ramp,4.906181,4.914045,7.864,6.197,0.936,0.736,0.353,1,16,0.633301,15503
129,ramp,4.914295,4.930723,16.428,3.203,0.388,12.260,0.755,1,16,0.593262,8152
130,ramp,4.966691,4.974716,8.025,41.849,0.975,0.757,0.336,1,16,0.817871,15827
131,ramp,4.974948,4.991436,16.489,4.049,0.571,0.416,11.609,1,16,0.750000,10248
132,ramp,5.093268,5.110021,16.752,108.438,1.122,0.845,8.015,1,16,0.490234,17952
133,ramp,5.110533,5.124740,14.207,6.662,1.028,0.806,6.022,1,16,1.122070,16734
134,ramp,5.125057,5.136808,11.751,4.272,0.597,0.440,6.614,1,16,0.541504,10666
135,ramp,5.137263,5.142818,5.555,4.495,0.613,0.465,0.338,1,16,0.670898,10962
136,ramp,5.143082,5.146565,3.483,2.804,0.312,0.249,0.317,1,16,0.876465,6898
137,ramp,5.183546,5.193452,9.906,44.297,1.245,0.946,0.334,1,16,0.543945,19501
138,ramp,5.193701,5.215449,21.749,0.880,0.112,0.776,20.152,1,16,0.714355,1855
139,ramp,5.215786,5.222821,7.035,5.012,0.752,0.559,0.949,1,16,0.812012,12588
140,ramp,5.223188,5.225603,2.415,1.741,0.178,0.216,0.517,1,16,0.905273,4044
141,ramp,5.225842,5.233239,7.397,1.778,4.180,1.006,0.594,1,16,0.628906,4281
142,ramp,5.259318,5.264897,5.578,30.005,0.610,0.444,0.514,1,16,0.703125,10757
143,ramp,5.265191,5.277421,12.230,1.505,9.453,0.944,0.531,1,16,0.834473,3462
144,ramp,5.277682,5.284478,6.797,1.229,4.211,1.017,0.519,1,16,0.769043,2779
145,ramp,5.367306,5.377132,9.826,89.995,1.247,0.940,0.394,1,16,0.821777,19364
146,ramp,5.553271,5.567401,14.130,186.626,1.790,1.427,0.349,1,16,0.599121,27872
147,ramp,5.567624,5.594032,26.408,5.202,0.778,19.518,1.061,1,16,0.683594,13278
148,ramp,5.594330,5.601890,7.559,5.824,0.900,0.708,0.349,1,16,0.684082,14788
