slide_idx,slide_id,format,bytes_written,t_write_start_s,t_write_end_s,write_ms
27,TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4,tiff5x,10718492,1243.973760,1247.005191,3031.430
28,TCGA-A7-A4SB-01Z-00-DX1.E8925605-5189-441E-A719-92CFC1118B0B,tiff5x,1919105,1255.053775,1256.939537,1885.762
29,TCGA-A8-A07L-01Z-00-DX1.D9E1051F-724E-4E88-940A-C97005DC5BEB,tiff5x,1429814,1264.279911,1264.544285,264.373
30,TCGA-AC-A3TN-01Z-00-DX1.F00E81C7-0CA2-49E8-A30F-DE423538E93C,tiff5x,3485588,1281.151323,1281.979128,827.805
31,TCGA-AR-A0U1-01Z-00-DX1.276433E7-E841-42D2-AF21-762F2FEA3B9B,tiff5x,5944321,1316.003202,1317.457603,1454.401
32,TCGA-AR-A2LN-01Z-00-DX1.3EF43524-28B8-4326-9356-6BCBC63A1DA8,tiff5x,8301150,1367.855397,1370.766500,2911.102
33,TCGA-BH-A0BS-01Z-00-DX1.FEE32127-4D0B-4560-A39C-4EAA5B189B70,tiff5x,9099419,1425.123732,1427.634905,2511.172
34,TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8,tiff5x,8765369,1478.735134,1481.192505,2457.370
35,TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D,tiff5x,5746448,1512.984703,1514.138341,1153.637
36,TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51,tiff5x,11048233,1573.992352,1576.872360,2880.007
37,TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd,tiff5x,5044342,1610.120749,1611.279906,1159.157
38,TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9,tiff5x,9661442,1672.794906,1675.075162,2280.255
39,TCGA-A2-A0EO-01Z-00-DX1.D7A09E23-2CAB-4B3B-814C-BF0BA75B7589,tiff5x,7275896,1718.767971,1720.447277,1679.305
40,TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4,tiff5x,10718492,1793.605758,1796.625238,3019.480
0,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,tiff5x,6011215,30.663845,32.014884,1351.038
1,TCGA-A2-A1G1-01Z-00-DX1.E52A474F-DE13-41CF-94D4-D00BAC46ECF4,tiff5x,3433613,50.322764,51.473087,1150.322
2,TCGA-A8-A06N-01Z-00-DX1.E25E65F8-DFE0-47CF-9FAB-B82EE8E321F7,tiff5x,2471998,64.629406,65.167543,538.137
3,TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621,tiff5x,2388598,79.648415,80.195576,547.160
4,TCGA-AN-A0AT-01Z-00-DX1.DFD68CD2-C25E-47BE-BC06-8CE3C657B9FD,tiff5x,6685400,121.686092,137.773411,16087.319
5,TCGA-AR-A24U-01Z-00-DX1.220FD0D0-0DB6-4E3C-92A0-66CD6509F0AD,tiff5x,6940585,176.073444,178.380678,2307.233
6,TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38,tiff5x,5924969,217.570807,219.912273,2341.466
7,TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E,tiff5x,5494354,240.603619,243.921587,3317.967
8,TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F,tiff5x,5264006,279.445667,284.830931,5385.263
9,TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E,tiff5x,5731609,330.542289,333.110655,2568.365
10,TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9,tiff5x,9582974,390.819816,395.000557,4180.741
11,TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D,tiff5x,7358579,434.991974,442.596024,7604.048
12,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,tiff5x,6011215,472.612807,473.871309,1258.502
13,TCGA-A2-A1G1-01Z-00-DX1.E52A474F-DE13-41CF-94D4-D00BAC46ECF4,tiff5x,3433613,491.831667,492.940320,1108.652
14,TCGA-A8-A06N-01Z-00-DX1.E25E65F8-DFE0-47CF-9FAB-B82EE8E321F7,tiff5x,2471998,505.538196,506.041231,503.035
15,TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621,tiff5x,2388598,519.907350,520.422800,515.449
16,TCGA-AN-A0AT-01Z-00-DX1.DFD68CD2-C25E-47BE-BC06-8CE3C657B9FD,tiff5x,6685400,560.283572,562.938421,2654.849
