slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
27,TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF,0,1,863.803714,22889,256,88.154,86937.801,1.628,72.253,87099.836,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF.png,573719
28,TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB,0,1,950.903701,25271,256,102.783,95876.406,1.819,84.058,96065.066,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-B6-A0WW-01Z-00-DX1.64048633-1D1A-4074-8C50-7641159355DB.png,599933
29,TCGA-BH-A0BS-01Z-00-DX1.FEE32127-4D0B-4560-A39C-4EAA5B189B70,0,1,1046.968898,14377,256,53.803,54523.030,0.993,70.876,54648.701,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-BH-A0BS-01Z-00-DX1.FEE32127-4D0B-4560-A39C-4EAA5B189B70.png,514893
30,TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E,0,1,1101.617743,5319,256,20.731,20284.121,0.624,48.241,20353.718,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E.png,259357
31,TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788,0,1,1121.971579,7912,256,30.281,29985.418,0.714,77.166,30093.579,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788.png,451950
32,TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C,0,1,1152.065302,12548,256,46.428,47644.783,0.904,67.541,47759.656,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C.png,487637
33,TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8,0,1,1199.825113,13459,256,50.699,50670.997,0.986,58.159,50780.841,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8.png,414992
34,TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F,0,1,1250.606089,9195,256,35.726,33888.559,0.749,80.636,34005.670,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F.png,525434
35,TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A,0,1,1284.611899,12354,256,45.693,45689.110,0.873,95.377,45831.053,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A.png,656574
36,TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4,0,1,1330.443103,5410,256,21.950,20112.607,0.590,93.147,20228.294,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4.png,531342
37,TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D,0,1,1350.671532,8616,256,33.236,32573.308,0.681,59.686,32666.912,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D.png,401325
38,TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E,0,1,1383.338572,11874,256,43.646,44709.961,0.822,106.712,44861.140,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E.png,660002
39,TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46,0,1,1428.200279,15831,256,61.084,59748.292,1.141,43.011,59853.528,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46.png,308906
40,TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2,0,1,1488.053929,11410,256,43.586,43390.205,0.802,63.849,43498.441,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2.png,454863
41,TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51,0,1,1531.552497,16165,256,61.542,61497.672,1.116,68.247,61628.577,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51.png,539960
42,TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9,0,1,1593.181216,15013,256,55.714,56408.013,1.016,83.490,56548.234,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9.png,590175
43,TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,0,1,1649.729606,5719,256,22.861,21552.864,0.655,58.541,21634.921,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7.png,343604
44,TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377,0,1,1671.364658,11469,256,43.456,43588.748,0.783,97.359,43730.345,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377.png,629859
45,TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd,0,1,1715.095145,8753,256,33.793,32709.215,0.606,86.372,32829.986,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd.png,504970
46,TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D,0,1,1747.925269,10425,256,38.687,39295.539,0.702,71.512,39406.439,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D.png,462868
47,TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,0,1,1787.331848,6251,256,24.722,23859.459,0.640,81.604,23966.424,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF.png,458933
48,TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E,0,1,1811.298412,19501,256,75.425,72116.190,1.408,108.277,72301.300,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E.png,719488
49,TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9,0,1,1883.599858,16460,256,62.455,62016.455,1.112,93.847,62173.870,kvikio,virchow2,warm,,png,/mnt/weka/heatmaps/7.3/7.3.c-heatmap-png-virchow2-brca50/TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9.png,654048
