step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step,num_workers,loss,n_tiles_in_step
227,ramp,8.949488,8.959755,10.267,2.979,0.281,0.242,7.065,1,16,0.557617,5819
228,ramp,8.960186,8.967128,6.942,5.460,0.761,0.560,0.497,1,16,0.600098,11311
229,ramp,8.999057,9.007064,8.007,37.702,0.937,0.679,0.532,1,16,0.871582,13064
230,ramp,9.007374,9.009696,2.322,0.839,0.150,1.052,0.507,1,16,0.904297,1385
231,ramp,9.061353,9.072890,11.537,60.172,1.447,1.001,0.501,1,16,0.333252,18901
232,ramp,9.073198,9.075354,2.156,1.585,0.155,0.158,0.482,1,16,0.603516,3029
233,ramp,9.106814,9.116359,9.545,38.421,1.153,0.819,0.532,1,16,1.073242,15513
234,ramp,9.138460,9.144954,6.494,26.701,0.702,0.516,0.572,1,16,0.839355,10483
235,ramp,9.170173,9.177082,6.909,30.168,0.764,0.558,0.540,1,16,1.026367,11294
236,ramp,9.177390,9.180272,2.883,1.032,0.113,1.334,0.616,1,16,0.847656,1828
237,ramp,9.417843,9.431130,13.287,247.430,1.644,1.188,0.508,1,16,0.688965,22013
238,ramp,9.431385,9.450586,19.201,6.674,1.021,0.738,10.903,1,16,0.436035,14273
239,ramp,9.451038,9.459209,8.171,6.340,0.959,0.690,0.470,1,16,0.665527,13332
240,ramp,9.459500,9.485711,26.211,6.579,1.015,0.731,18.020,1,16,0.891602,13993
241,ramp,9.486248,9.502409,16.161,5.095,0.698,0.509,10.171,1,16,0.534180,10425
242,ramp,9.502935,9.508824,5.889,4.644,0.640,0.466,0.485,1,16,0.678223,9616
243,ramp,9.509084,9.515174,6.089,4.682,0.657,0.492,0.441,1,16,0.940430,9874
244,ramp,9.555774,9.566692,10.918,48.601,1.320,0.940,0.569,1,16,0.547363,17893
245,ramp,9.585938,9.589651,3.713,19.580,1.016,1.411,0.809,1,16,0.404053,1249
246,ramp,9.590075,9.597433,7.358,5.732,0.820,0.598,0.536,1,16,0.756348,11891
247,ramp,9.597772,9.622118,24.346,4.209,18.374,1.364,0.640,1,16,0.686523,8723
248,ramp,9.622399,9.628705,6.305,2.685,2.122,1.145,0.553,1,16,0.763672,5482
249,ramp,9.629064,9.631464,2.400,1.655,0.152,0.334,0.512,1,16,0.880371,3103
250,ramp,9.631711,9.657776,26.065,4.780,0.668,0.499,20.271,1,16,1.207031,10115
251,ramp,9.834332,9.849083,14.750,185.611,1.566,1.152,2.566,1,16,0.603027,20775
252,ramp,9.849452,9.855957,6.505,5.132,0.721,0.535,0.348,1,16,0.553711,10795
