slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
13,TCGA-E2-A9RU-01Z-00-DX1.A06BE284-B9DC-4B45-A202-A9D027AEEDD9,34,64,1050.151048,17295,16,70.253,133703.968,3.331,2269.851,136047.404,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-E2-A9RU-01Z-00-DX1.A06BE284-B9DC-4B45-A202-A9D027AEEDD9.tiff,9977906
14,TCGA-EW-A1IX-01Z-00-DX1.72AE0E0F-B213-454F-8275-76A7C43FAB86,34,64,1186.198588,13982,16,53.827,108919.659,3.168,1647.411,110624.066,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-EW-A1IX-01Z-00-DX1.72AE0E0F-B213-454F-8275-76A7C43FAB86.tiff,8175088
15,TCGA-JL-A3YW-01Z-00-DX1.827C5C53-9C30-4307-802A-5A7896828A7F,34,64,1296.822836,6313,16,34.733,49694.344,2.578,1550.694,51282.349,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-JL-A3YW-01Z-00-DX1.827C5C53-9C30-4307-802A-5A7896828A7F.tiff,4220906
16,TCGA-WT-AB41-01Z-00-DX1.75BDFDF2-CD87-46D1-B32C-725741CB02BE,34,64,1348.105327,13278,16,55.771,98753.136,3.212,2538.664,101350.783,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-WT-AB41-01Z-00-DX1.75BDFDF2-CD87-46D1-B32C-725741CB02BE.tiff,8046643
17,TCGA-A2-A0CO-01Z-00-DX1.B191DADE-7DEA-4575-AED7-1C52BE15B8D5,34,64,1449.456269,10115,16,43.253,77841.171,3.060,1684.641,79572.125,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-A2-A0CO-01Z-00-DX1.B191DADE-7DEA-4575-AED7-1C52BE15B8D5.tiff,6769596
18,TCGA-A2-A25B-01Z-00-DX1.58D7BEDE-5558-4A9E-A95E-DDF24C9267EF,34,64,1529.028546,17578,16,73.322,134639.940,3.499,2564.523,137281.283,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-A2-A25B-01Z-00-DX1.58D7BEDE-5558-4A9E-A95E-DDF24C9267EF.tiff,10346037
19,TCGA-A7-A4SA-01Z-00-DX1.B48FFD3E-9B45-4CEA-ACEE-5B08058CCF5F,34,64,1666.309973,2579,16,13.245,20305.898,2.479,818.724,21140.346,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-A7-A4SA-01Z-00-DX1.B48FFD3E-9B45-4CEA-ACEE-5B08058CCF5F.tiff,1731207
20,TCGA-A8-A08X-01Z-00-DX1.01FB49CC-6B8E-4317-8C42-6B6D81187A40,34,64,1687.450622,2356,16,10.411,18511.473,1.870,299.363,18823.117,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-A8-A08X-01Z-00-DX1.01FB49CC-6B8E-4317-8C42-6B6D81187A40.tiff,1716759
21,TCGA-AC-A4ZE-01Z-00-DX1.A9BB4DBC-4314-4A77-AA1C-0882DBC370F1,34,64,1706.273863,1114,16,5.939,8732.613,2.446,158.954,8899.952,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc34/TCGA-AC-A4ZE-01Z-00-DX1.A9BB4DBC-4314-4A77-AA1C-0882DBC370F1.tiff,815161
0,TCGA-A2-A0D4-01Z-00-DX1.35E43827-DABC-4685-A62A-333672923349,48,64,0.000011,10451,16,49.415,120388.094,70.345,1737.404,122245.258,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc48/TCGA-A2-A0D4-01Z-00-DX1.35E43827-DABC-4685-A62A-333672923349.tiff,7250854
1,TCGA-A2-A3XZ-01Z-00-DX1.B7A1344E-7015-4A21-B3D4-EB760161BE7C,48,64,122.245421,13705,16,76.088,161803.134,5.269,2314.201,164198.693,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc48/TCGA-A2-A3XZ-01Z-00-DX1.B7A1344E-7015-4A21-B3D4-EB760161BE7C.tiff,7062713
2,TCGA-A7-A6VX-01Z-00-DX1.F74DA243-C65A-4997-BCA0-F1C89675978C,48,64,286.444268,3881,16,15.313,46219.279,4.795,1370.039,47609.426,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc48/TCGA-A7-A6VX-01Z-00-DX1.F74DA243-C65A-4997-BCA0-F1C89675978C.tiff,2760959
3,TCGA-A8-A09D-01Z-00-DX1.66312A8A-88BA-4B58-96DF-1A7AC39F9E4A,48,64,334.053846,3302,16,12.593,37605.766,4.930,476.579,38099.868,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc48/TCGA-A8-A09D-01Z-00-DX1.66312A8A-88BA-4B58-96DF-1A7AC39F9E4A.tiff,2219171
4,TCGA-AC-A8OP-01Z-00-DX1.A2AF501D-7DCD-4BE7-93A4-EBCAF0C0D54E,48,64,372.153857,2580,16,10.839,30366.712,4.680,577.038,30959.270,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc48/TCGA-AC-A8OP-01Z-00-DX1.A2AF501D-7DCD-4BE7-93A4-EBCAF0C0D54E.tiff,1992601
5,TCGA-AR-A1AM-01Z-00-DX1.B3F006D9-9386-41E5-B0B1-B0832EE104A0,48,64,403.113267,2779,16,11.683,32946.014,4.864,1177.429,34139.990,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc48/TCGA-AR-A1AM-01Z-00-DX1.B3F006D9-9386-41E5-B0B1-B0832EE104A0.tiff,2336881
6,TCGA-B6-A0IN-01Z-00-DX1.5C1CBEF7-0C4A-4B22-A85B-6F6FD9435573,48,64,437.253585,30190,16,154.957,354015.861,11.414,3420.954,357603.186,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc48/TCGA-B6-A0IN-01Z-00-DX1.5C1CBEF7-0C4A-4B22-A85B-6F6FD9435573.tiff,17131114
7,TCGA-BH-A0BW-01Z-00-DX1.39B0C363-46A2-4FFB-B1C5-C054A86F4A25,48,64,794.856930,17232,16,73.086,201341.458,10.506,2477.921,203902.971,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc48/TCGA-BH-A0BW-01Z-00-DX1.39B0C363-46A2-4FFB-B1C5-C054A86F4A25.tiff,11629654
8,TCGA-BH-A18L-01Z-00-DX1.01D6E3EF-6857-4CC6-BEA1-0BBC1A0B728F,48,64,998.760047,15542,16,60.773,178189.932,5.644,1891.875,180148.224,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc48/TCGA-BH-A18L-01Z-00-DX1.01D6E3EF-6857-4CC6-BEA1-0BBC1A0B728F.tiff,8802999
9,TCGA-C8-A131-01Z-00-DX1.5CB27A29-9951-40B9-B4DB-26A4D2EA89B8,48,64,1178.908415,8861,16,36.683,103306.419,5.044,970.141,104318.287,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc48/TCGA-C8-A131-01Z-00-DX1.5CB27A29-9951-40B9-B4DB-26A4D2EA89B8.tiff,4658491
10,TCGA-D8-A1JJ-01Z-00-DX1.a986b48f-b295-4d7a-b778-ce829cdf9c38,48,64,1283.226842,12471,16,47.392,144476.127,5.464,1863.714,146392.698,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc48/TCGA-D8-A1JJ-01Z-00-DX1.a986b48f-b295-4d7a-b778-ce829cdf9c38.tiff,8476669
11,TCGA-D8-A27M-01Z-00-DX1.3020D223-2400-4A2D-8BFE-08A5B78FE13B,48,64,1429.619697,11335,16,45.028,131178.627,5.142,1769.857,132998.654,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc48/TCGA-D8-A27M-01Z-00-DX1.3020D223-2400-4A2D-8BFE-08A5B78FE13B.tiff,6587441
12,TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9,48,64,1562.618503,15013,16,60.512,172585.860,5.441,2276.828,174928.640,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc48/TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9.tiff,8955871
0,TCGA-A2-A0EO-01Z-00-DX1.D7A09E23-2CAB-4B3B-814C-BF0BA75B7589,51,64,0.000012,11520,16,72.280,130903.980,74.405,1679.991,132730.657,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-A2-A0EO-01Z-00-DX1.D7A09E23-2CAB-4B3B-814C-BF0BA75B7589.tiff,6390223
1,TCGA-A2-A4RX-01Z-00-DX1.E2C96C9D-5023-4F41-8CC8-24C6E015B252,51,64,132.730812,9377,16,56.118,106642.090,14.391,1550.183,108262.782,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-A2-A4RX-01Z-00-DX1.E2C96C9D-5023-4F41-8CC8-24C6E015B252.tiff,6024720
2,TCGA-A8-A06O-01Z-00-DX1.FA4495B2-5B13-4448-ADCB-EF5316E0955B,51,64,240.993891,2092,16,9.420,23801.968,4.794,439.640,24255.823,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-A8-A06O-01Z-00-DX1.FA4495B2-5B13-4448-ADCB-EF5316E0955B.tiff,1315529
3,TCGA-A8-A09I-01Z-00-DX1.B738E479-8766-4766-B012-B32AC2F27533,51,64,265.249849,2326,16,12.314,26973.545,4.835,371.705,27362.399,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-A8-A09I-01Z-00-DX1.B738E479-8766-4766-B012-B32AC2F27533.tiff,1355993
4,TCGA-AC-A8OS-01Z-00-DX1.3FD44846-8BD2-4A7A-9A87-8D3D29C25F60,51,64,292.612375,3462,16,16.718,40291.744,4.783,532.641,40845.886,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-AC-A8OS-01Z-00-DX1.3FD44846-8BD2-4A7A-9A87-8D3D29C25F60.tiff,2195417
5,TCGA-AR-A1AP-01Z-00-DX1.F163EED5-0385-41AA-BA35-54E4910CD99E,51,64,333.458430,9377,16,59.150,109327.721,5.077,1559.086,110951.034,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-AR-A1AP-01Z-00-DX1.F163EED5-0385-41AA-BA35-54E4910CD99E.tiff,6707113
6,TCGA-B6-A0IQ-01Z-00-DX1.662EA039-825E-41FF-91D6-021EB0E099BD,51,64,444.409610,20267,16,106.719,235096.577,5.104,2599.845,237808.245,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-B6-A0IQ-01Z-00-DX1.662EA039-825E-41FF-91D6-021EB0E099BD.tiff,10126670
7,TCGA-BH-A0C1-01Z-00-DX1.21FE357E-B182-4397-BFEF-7E96E994236A,51,64,682.218009,10858,16,46.906,125715.993,5.189,1953.799,127721.887,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-BH-A0C1-01Z-00-DX1.21FE357E-B182-4397-BFEF-7E96E994236A.tiff,6901734
8,TCGA-BH-A18P-01Z-00-DX1.C66642D3-BE44-4D65-B4AE-C1C3D959D22C,51,64,809.940040,16271,16,70.387,186360.543,5.784,2136.690,188573.404,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-BH-A18P-01Z-00-DX1.C66642D3-BE44-4D65-B4AE-C1C3D959D22C.tiff,9496706
9,TCGA-C8-A134-01Z-00-DX1.78D10BCC-98B3-4587-897D-3E27DA28D2EB,51,64,998.513591,7117,16,33.251,82344.448,4.952,1122.009,83504.661,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-C8-A134-01Z-00-DX1.78D10BCC-98B3-4587-897D-3E27DA28D2EB.tiff,4303078
10,TCGA-D8-A1JL-01Z-00-DX1.FE3F0C6B-F98A-4036-BF9A-25A8CC66B1FD,51,64,1082.018386,25697,16,119.268,291807.835,6.200,4148.995,296082.298,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-D8-A1JL-01Z-00-DX1.FE3F0C6B-F98A-4036-BF9A-25A8CC66B1FD.tiff,16515730
11,TCGA-D8-A27P-01Z-00-DX1.EF426996-D0DC-4418-BEC4-F7CE3C82C869,51,64,1378.100837,9040,16,43.276,102227.185,5.080,1791.158,104066.699,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-D8-A27P-01Z-00-DX1.EF426996-D0DC-4418-BEC4-F7CE3C82C869.tiff,6012828
12,TCGA-E2-A15M-01Z-00-DX1.6E4671E5-18EA-4464-BE7C-C94767136E5C,51,64,1482.167686,6296,16,29.862,72958.719,4.870,2206.337,75199.787,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-E2-A15M-01Z-00-DX1.6E4671E5-18EA-4464-BE7C-C94767136E5C.tiff,5551594
13,TCGA-E9-A1R2-01Z-00-DX1.5529C856-4F4F-4F17-94A2-5CEF94A940EB,51,64,1557.367615,9512,16,37.859,106832.032,5.077,1788.889,108663.857,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc51/TCGA-E9-A1R2-01Z-00-DX1.5529C856-4F4F-4F17-94A2-5CEF94A940EB.tiff,5605325
0,TCGA-A2-A0EP-01Z-00-DX1.1180C406-5C18-4373-8621-1B7B70875113,52,64,0.000009,4069,16,16.816,46834.677,68.582,1660.132,48580.206,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-A2-A0EP-01Z-00-DX1.1180C406-5C18-4373-8621-1B7B70875113.tiff,4027245
1,TCGA-A2-A4RY-01Z-00-DX1.143E32FC-E10F-4590-9C72-32094B24EF8C,52,64,48.580358,14497,16,83.547,169339.203,5.594,1772.383,171200.727,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-A2-A4RY-01Z-00-DX1.143E32FC-E10F-4590-9C72-32094B24EF8C.tiff,8273270
2,TCGA-A8-A06P-01Z-00-DX1.37660D0F-1595-43C5-9D30-58D6CB93B52C,52,64,219.781244,2773,16,12.366,33630.482,4.686,397.899,34045.432,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-A8-A06P-01Z-00-DX1.37660D0F-1595-43C5-9D30-58D6CB93B52C.tiff,1920694
3,TCGA-A8-A09K-01Z-00-DX1.41B2DF5F-C0E1-43BB-BAA5-2946A9EC4650,52,64,253.826812,4817,16,20.165,57129.832,4.752,645.992,57800.740,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-A8-A09K-01Z-00-DX1.41B2DF5F-C0E1-43BB-BAA5-2946A9EC4650.tiff,3045761
4,TCGA-AN-A03Y-01Z-00-DX1.074C48E5-ED69-40AE-8709-444898122BF4,52,64,311.627688,4968,16,20.238,58026.508,4.689,935.635,58987.070,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-AN-A03Y-01Z-00-DX1.074C48E5-ED69-40AE-8709-444898122BF4.tiff,3174941
5,TCGA-AR-A1AQ-01Z-00-DX1.09D5D7FC-0FA8-4176-94B2-995F44D8ED4C,52,64,370.615118,7242,16,36.067,85224.817,14.402,1481.430,86756.717,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-AR-A1AQ-01Z-00-DX1.09D5D7FC-0FA8-4176-94B2-995F44D8ED4C.tiff,4893092
6,TCGA-B6-A0RE-01Z-00-DX1.8933BDB4-EF8D-41FA-9A50-05BB3AB976E5,52,64,457.371985,13084,16,69.736,155202.826,5.326,1923.726,157201.614,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-B6-A0RE-01Z-00-DX1.8933BDB4-EF8D-41FA-9A50-05BB3AB976E5.tiff,8315406
7,TCGA-BH-A0C3-01Z-00-DX1.14D3210D-0CBE-4DCA-A986-A26AE5382502,52,64,614.573805,13020,16,73.211,154808.483,5.379,2487.177,157374.251,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-BH-A0C3-01Z-00-DX1.14D3210D-0CBE-4DCA-A986-A26AE5382502.tiff,10324619
8,TCGA-BH-A18Q-01Z-00-DX1.E89E49C7-D62A-4408-A3D9-19E79FCB249E,52,64,771.948205,15862,16,74.224,185402.736,5.470,2212.876,187695.306,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-BH-A18Q-01Z-00-DX1.E89E49C7-D62A-4408-A3D9-19E79FCB249E.tiff,9375896
9,TCGA-C8-A135-01Z-00-DX1.B69A605E-B577-4F43-9471-2C95312B05D9,52,64,959.643658,13974,16,54.359,161977.938,3.180,1906.206,163941.684,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-C8-A135-01Z-00-DX1.B69A605E-B577-4F43-9471-2C95312B05D9.tiff,8223846
10,TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E,52,64,1123.585485,11874,16,46.619,138604.778,5.304,1432.970,140089.670,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E.tiff,7449176
11,TCGA-D8-A27R-01Z-00-DX1.F6E2FD1C-0666-4788-8D95-A76D15907270,52,64,1263.675295,19743,16,89.399,228284.155,5.924,2454.472,230833.950,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-D8-A27R-01Z-00-DX1.F6E2FD1C-0666-4788-8D95-A76D15907270.tiff,10659407
12,TCGA-E2-A15O-01Z-00-DX1.4D0F3975-93EA-4DC2-AD0C-A76A24C3AE0C,52,64,1494.509396,8366,16,39.354,96780.884,3.044,1737.428,98560.711,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-E2-A15O-01Z-00-DX1.4D0F3975-93EA-4DC2-AD0C-A76A24C3AE0C.tiff,6938928
13,TCGA-E9-A1R3-01Z-00-DX1.779642c7-b3b0-4ff2-af97-201d4bcfc197,52,64,1593.070246,9172,16,36.632,105627.902,5.067,1368.051,107037.652,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc52/TCGA-E9-A1R3-01Z-00-DX1.779642c7-b3b0-4ff2-af97-201d4bcfc197.tiff,5468466
0,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,54,64,0.000010,7989,16,30.111,62376.844,65.997,1267.413,63740.365,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8.tiff,5743728
1,TCGA-A2-A4S1-01Z-00-DX1.C69B14F6-5021-4FD8-8F2D-70227A5DA2B1,54,64,63.740527,6145,16,35.268,46275.191,2.663,999.043,47312.165,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-A2-A4S1-01Z-00-DX1.C69B14F6-5021-4FD8-8F2D-70227A5DA2B1.tiff,4218037
2,TCGA-A8-A06R-01Z-00-DX1.41476D0D-BA72-4FB8-B143-9EB679F26D28,54,64,111.052838,2511,16,16.012,20363.020,2.540,345.635,20727.206,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-A8-A06R-01Z-00-DX1.41476D0D-BA72-4FB8-B143-9EB679F26D28.tiff,1857097
3,TCGA-A8-A09N-01Z-00-DX1.A0E4EF10-5BFF-46A0-94C7-578EA3A88599,54,64,131.780191,2053,16,9.190,16657.474,2.477,354.465,17023.606,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-A8-A09N-01Z-00-DX1.A0E4EF10-5BFF-46A0-94C7-578EA3A88599.tiff,1642726
4,TCGA-AN-A046-01Z-00-DX1.C529B94F-AFE3-4701-BC98-5D6EDF7B82C0,54,64,148.803930,3962,16,18.706,32065.878,2.573,1113.968,33201.125,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-AN-A046-01Z-00-DX1.C529B94F-AFE3-4701-BC98-5D6EDF7B82C0.tiff,2473366
5,TCGA-AR-A1AS-01Z-00-DX1.72979519-0A90-42AD-9F23-1991F75C8CE7,54,64,182.005197,20492,16,115.067,160984.350,3.677,2440.204,163543.299,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-AR-A1AS-01Z-00-DX1.72979519-0A90-42AD-9F23-1991F75C8CE7.tiff,12216462
6,TCGA-B6-A0RH-01Z-00-DX1.33DB5CF9-AC87-435B-A8AF-C4F84BEF15F1,54,64,345.548644,21669,16,95.472,171444.035,3.764,2745.766,174289.037,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-B6-A0RH-01Z-00-DX1.33DB5CF9-AC87-435B-A8AF-C4F84BEF15F1.tiff,12500360
