slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
23,TCGA-A2-A1G1-01Z-00-DX1.E52A474F-DE13-41CF-94D4-D00BAC46ECF4,1,4,1165.124621,4797,256,20.983,17433.438,0.752,1114.747,18569.921,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A1G1-01Z-00-DX1.E52A474F-DE13-41CF-94D4-D00BAC46ECF4.tiff,3675502
24,TCGA-A2-A25A-01Z-00-DX1.6D311E39-9F96-4775-B9DA-8D034D1AD1DC,1,4,1183.694689,15436,256,65.964,56486.764,1.053,1750.454,58304.235,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A25A-01Z-00-DX1.6D311E39-9F96-4775-B9DA-8D034D1AD1DC.tiff,8534908
25,TCGA-A2-A25E-01Z-00-DX1.46D1950B-0BAF-4A44-B58F-CD738E74CB27,1,4,1241.999076,13071,256,58.354,49021.149,0.905,1588.732,50669.141,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A25E-01Z-00-DX1.46D1950B-0BAF-4A44-B58F-CD738E74CB27.tiff,7437279
26,TCGA-A2-A3XS-01Z-00-DX1.867925C0-91D8-40A0-9FEA-25A635AC31E7,1,4,1292.668549,5970,256,28.122,22563.184,0.600,856.018,23447.924,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A3XS-01Z-00-DX1.867925C0-91D8-40A0-9FEA-25A635AC31E7.tiff,3990468
27,TCGA-A2-A3XW-01Z-00-DX1.45F5F36F-5503-4A38-AF37-E526915A8DBE,1,4,1316.116759,11634,256,52.504,43958.748,0.758,1543.616,45555.626,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A3XW-01Z-00-DX1.45F5F36F-5503-4A38-AF37-E526915A8DBE.tiff,7263134
28,TCGA-A2-A3Y0-01Z-00-DX1.A1EDDF82-FFAA-44A4-A749-7FB6F8133CC0,1,4,1361.672534,13045,256,54.256,49679.022,0.964,1693.143,51427.385,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A3Y0-01Z-00-DX1.A1EDDF82-FFAA-44A4-A749-7FB6F8133CC0.tiff,8071844
29,TCGA-A2-A4S0-01Z-00-DX1.5878187D-325F-4274-BE41-86BB2BA5F841,1,4,1413.100063,13539,256,53.673,50205.637,0.951,1924.585,52184.846,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A2-A4S0-01Z-00-DX1.5878187D-325F-4274-BE41-86BB2BA5F841.tiff,7697421
30,TCGA-A7-A0CD-01Z-00-DX1.F045B9C8-049C-41BF-8432-EF89F236D34D,1,4,1465.285060,2068,256,11.431,7725.743,0.594,812.009,8549.777,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A0CD-01Z-00-DX1.F045B9C8-049C-41BF-8432-EF89F236D34D.tiff,1726139
31,TCGA-A7-A0CG-01Z-00-DX2.81138E90-373A-4C12-B9CA-6EEF5F84A5B5,1,4,1473.834964,6098,256,24.494,23349.397,0.620,1394.105,24768.616,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A0CG-01Z-00-DX2.81138E90-373A-4C12-B9CA-6EEF5F84A5B5.tiff,4140389
32,TCGA-A7-A0CJ-01Z-00-DX2.4B591117-5FC9-4B43-8A45-444CCCABC666,1,4,1498.603840,2524,256,11.829,9715.627,0.607,745.387,10473.451,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A0CJ-01Z-00-DX2.4B591117-5FC9-4B43-8A45-444CCCABC666.tiff,1927173
33,TCGA-A7-A0DA-01Z-00-DX2.90C93176-C3C6-41B3-B34B-B16F1A1779E6,1,4,1509.077436,3551,256,17.751,13484.447,0.601,930.087,14432.886,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A0DA-01Z-00-DX2.90C93176-C3C6-41B3-B34B-B16F1A1779E6.tiff,2540556
34,TCGA-A7-A0DC-01Z-00-DX2.795FD529-D7C2-407D-9E8A-5DCE1EF49029,1,4,1523.510455,3298,256,15.698,12442.205,0.603,2253.956,14712.462,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A0DC-01Z-00-DX2.795FD529-D7C2-407D-9E8A-5DCE1EF49029.tiff,3226090
35,TCGA-A7-A13E-01Z-00-DX2.1E1262AE-A32D-4814-94A5-D951CA8BA35D,1,4,1538.223066,3331,256,14.026,12494.716,0.936,1676.514,14186.193,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A13E-01Z-00-DX2.1E1262AE-A32D-4814-94A5-D951CA8BA35D.tiff,2536569
36,TCGA-A7-A13G-01Z-00-DX2.72EF429E-75A7-4D1B-AFFC-8767CB213CDA,1,4,1552.409404,1477,256,8.729,5641.155,0.602,320.959,5971.445,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A13G-01Z-00-DX2.72EF429E-75A7-4D1B-AFFC-8767CB213CDA.tiff,1168263
37,TCGA-A7-A26F-01Z-00-DX1.7ADE881D-325D-48ED-BA2D-30F589CA8EF2,1,4,1558.380978,3010,256,13.005,11505.181,0.619,748.482,12267.286,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A26F-01Z-00-DX1.7ADE881D-325D-48ED-BA2D-30F589CA8EF2.tiff,2169559
38,TCGA-A7-A26J-01Z-00-DX1.86A92FBD-F346-4206-A1BE-0CBA1596135F,1,4,1570.648440,1901,256,10.612,7326.341,0.582,891.076,8228.611,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A26J-01Z-00-DX1.86A92FBD-F346-4206-A1BE-0CBA1596135F.tiff,1441273
39,TCGA-A7-A3J0-01Z-00-DX1.59DB32BC-F59C-43B3-8DDD-4A728EBA8AB8,1,4,1578.877188,1717,256,8.641,6632.982,0.579,713.827,7356.030,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A3J0-01Z-00-DX1.59DB32BC-F59C-43B3-8DDD-4A728EBA8AB8.tiff,1341513
40,TCGA-A7-A426-01Z-00-DX1.3058E873-9442-4872-80DA-E8A5B35054D2,1,4,1586.233348,6044,256,24.186,22512.502,0.587,1465.643,24002.918,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A426-01Z-00-DX1.3058E873-9442-4872-80DA-E8A5B35054D2.tiff,3646159
41,TCGA-A7-A4SD-01Z-00-DX1.677152B3-17B2-42DB-AEEC-C9509ACCE831,1,4,1610.236420,3996,256,19.386,14667.893,0.582,1473.798,16161.660,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A4SD-01Z-00-DX1.677152B3-17B2-42DB-AEEC-C9509ACCE831.tiff,2858719
42,TCGA-A7-A5ZV-01Z-00-DX1.21F2EA4A-4F31-43D6-A036-E20E326AF37E,1,4,1626.398215,5481,256,22.340,20190.551,0.612,1912.861,22126.365,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A5ZV-01Z-00-DX1.21F2EA4A-4F31-43D6-A036-E20E326AF37E.tiff,3935043
43,TCGA-A7-A6VV-01Z-00-DX1.07AE0E16-A883-4C86-BC74-4E13081175F2,1,4,1648.524734,4816,256,23.118,17864.678,0.722,711.562,18600.079,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A6VV-01Z-00-DX1.07AE0E16-A883-4C86-BC74-4E13081175F2.tiff,3182380
44,TCGA-A7-A6VY-01Z-00-DX1.38D4EBD7-40B0-4EE3-960A-1F00E8F83ADB,1,4,1667.124956,1250,256,7.062,4627.564,1.054,1184.100,5819.780,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A7-A6VY-01Z-00-DX1.38D4EBD7-40B0-4EE3-960A-1F00E8F83ADB.tiff,1131701
45,TCGA-A8-A06Q-01Z-00-DX1.622AC6E4-DB1A-4C8D-8185-52D4FD1F30B4,1,4,1672.944863,2089,256,10.088,7776.232,0.572,354.525,8141.417,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A8-A06Q-01Z-00-DX1.622AC6E4-DB1A-4C8D-8185-52D4FD1F30B4.tiff,1375064
46,TCGA-A8-A06X-01Z-00-DX1.21F19EDD-ABCB-4398-B210-D795BB7A34E3,1,4,1681.086402,3447,256,14.808,12956.316,0.577,485.783,13457.483,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A8-A06X-01Z-00-DX1.21F19EDD-ABCB-4398-B210-D795BB7A34E3.tiff,2135925
47,TCGA-A8-A076-01Z-00-DX1.BAAC4F9C-0C04-42FB-95F4-D765305089B8,1,4,1694.544029,4311,256,17.278,16497.119,0.924,1377.135,17892.457,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A8-A076-01Z-00-DX1.BAAC4F9C-0C04-42FB-95F4-D765305089B8.tiff,2855650
48,TCGA-A8-A07E-01Z-00-DX1.AC684481-979A-46F9-91D7-C56CE85992F2,1,4,1712.436621,3913,256,19.561,14950.165,0.630,1311.590,16281.947,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A8-A07E-01Z-00-DX1.AC684481-979A-46F9-91D7-C56CE85992F2.tiff,2661720
49,TCGA-A8-A07J-01Z-00-DX1.FE16248C-D890-4750-A9FC-5F72BE8D8B85,1,4,1728.718707,2381,256,11.251,8877.760,0.553,388.298,9277.862,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A8-A07J-01Z-00-DX1.FE16248C-D890-4750-A9FC-5F72BE8D8B85.tiff,1737151
50,TCGA-A8-A07R-01Z-00-DX1.D716752E-86AF-468B-A905-A7894B978F22,1,4,1737.996711,2471,256,13.184,9114.397,0.644,274.158,9402.383,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A8-A07R-01Z-00-DX1.D716752E-86AF-468B-A905-A7894B978F22.tiff,1701893
51,TCGA-A8-A07Z-01Z-00-DX1.713945D9-6855-456D-87FB-EF8AF8980F51,1,4,1747.399227,2468,256,13.577,9211.659,0.627,358.094,9583.957,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A8-A07Z-01Z-00-DX1.713945D9-6855-456D-87FB-EF8AF8980F51.tiff,1741854
52,TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621,1,4,1756.983330,3734,256,15.344,13862.013,0.576,515.132,14393.066,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621.tiff,2378114
53,TCGA-A8-A08B-01Z-00-DX1.416316FD-E8BF-402C-939A-08920F08A181,1,4,1771.376524,1934,256,9.457,7225.853,0.585,301.753,7537.647,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A8-A08B-01Z-00-DX1.416316FD-E8BF-402C-939A-08920F08A181.tiff,1347851
54,TCGA-A8-A08H-01Z-00-DX1.6AA6A530-3BD3-4582-9D6B-8AE3B4A73948,1,4,1778.914300,2718,256,12.925,10160.586,0.630,388.208,10562.349,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A8-A08H-01Z-00-DX1.6AA6A530-3BD3-4582-9D6B-8AE3B4A73948.tiff,1755343
55,TCGA-A8-A08O-01Z-00-DX1.BC87C01D-F081-41CA-939A-875C61588E88,1,4,1789.476789,1388,256,8.195,5236.839,0.557,195.815,5441.406,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc1/TCGA-A8-A08O-01Z-00-DX1.BC87C01D-F081-41CA-939A-875C61588E88.tiff,959742
0,TCGA-3C-AALJ-01Z-00-DX1.777C0957-255A-42F0-9EEB-A3606BCF0C96,2,4,0.000007,22521,256,100.268,81719.013,44.909,2213.302,84077.492,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-3C-AALJ-01Z-00-DX1.777C0957-255A-42F0-9EEB-A3606BCF0C96.tiff,12486871
1,TCGA-5L-AAT0-01Z-00-DX1.5E171263-30BF-4C6B-88A1-E8EA0522A861,2,4,84.077641,3359,256,14.861,12353.609,0.647,837.353,13206.469,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-5L-AAT0-01Z-00-DX1.5E171263-30BF-4C6B-88A1-E8EA0522A861.tiff,2699023
2,TCGA-A1-A0SD-01Z-00-DX1.DB17BFA9-D951-42A8-91D2-F4C2EBC6EB9F,2,4,97.284248,8888,256,43.666,32623.947,1.213,2214.448,34883.273,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A1-A0SD-01Z-00-DX1.DB17BFA9-D951-42A8-91D2-F4C2EBC6EB9F.tiff,6468691
3,TCGA-A1-A0SI-01Z-00-DX1.AB717348-F964-4F29-BBE2-972B7C640432,2,4,132.167665,13919,256,63.469,51451.059,0.997,2237.364,53752.890,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A1-A0SI-01Z-00-DX1.AB717348-F964-4F29-BBE2-972B7C640432.tiff,9722427
4,TCGA-A1-A0SN-01Z-00-DX1.5E9B85AE-AFB7-41DC-8A1B-BD6DA39B6540,2,4,185.920701,8766,256,32.911,32676.629,3.273,1741.213,34454.027,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A1-A0SN-01Z-00-DX1.5E9B85AE-AFB7-41DC-8A1B-BD6DA39B6540.tiff,5922305
5,TCGA-A2-A04P-01Z-00-DX1.5B481E02-D269-4732-8FDD-6494E6EE2B71,2,4,220.374866,12227,256,52.974,45836.112,0.847,2831.870,48721.803,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A04P-01Z-00-DX1.5B481E02-D269-4732-8FDD-6494E6EE2B71.tiff,9206743
6,TCGA-A2-A04U-01Z-00-DX1.06D17357-46A8-4DC3-A22B-2F4EB6EE3F79,2,4,269.096817,12593,256,46.197,47104.704,0.869,2792.289,49944.059,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A04U-01Z-00-DX1.06D17357-46A8-4DC3-A22B-2F4EB6EE3F79.tiff,8879691
7,TCGA-A2-A04Y-01Z-00-DX1.4DC97AD6-4806-4A3A-A998-FD36F93590A4,2,4,319.041179,4752,256,21.022,17960.524,0.578,993.516,18975.640,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A04Y-01Z-00-DX1.4DC97AD6-4806-4A3A-A998-FD36F93590A4.tiff,3095249
8,TCGA-A2-A0CO-01Z-00-DX1.B191DADE-7DEA-4575-AED7-1C52BE15B8D5,2,4,338.016966,10115,256,42.505,37602.866,0.640,1735.261,39381.272,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0CO-01Z-00-DX1.B191DADE-7DEA-4575-AED7-1C52BE15B8D5.tiff,6927765
9,TCGA-A2-A0CS-01Z-00-DX1.3986B545-63E8-4727-BCC1-701DE947D1FB,2,4,377.398385,13227,256,54.494,49709.005,1.049,1227.425,50991.973,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0CS-01Z-00-DX1.3986B545-63E8-4727-BCC1-701DE947D1FB.tiff,6736606
10,TCGA-A2-A0CW-01Z-00-DX1.8E313A22-B0E8-44CF-ADEA-8BF29BA23FFE,2,4,428.390502,9660,256,38.363,35792.211,0.834,1096.044,36927.452,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0CW-01Z-00-DX1.8E313A22-B0E8-44CF-ADEA-8BF29BA23FFE.tiff,5772694
11,TCGA-A2-A0D0-01Z-00-DX1.4FF6B8E5-703B-400F-920A-104F56E0F874,2,4,465.318101,14030,256,57.760,52827.726,1.098,2584.773,55471.358,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0D0-01Z-00-DX1.4FF6B8E5-703B-400F-920A-104F56E0F874.tiff,8873343
12,TCGA-A2-A0EN-01Z-00-DX1.F43A5D17-9267-4963-993A-93AC91BDC031,2,4,520.789614,9945,256,39.455,37221.159,0.860,2235.497,39496.972,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0EN-01Z-00-DX1.F43A5D17-9267-4963-993A-93AC91BDC031.tiff,6606003
13,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,2,4,560.286735,7989,256,31.940,29860.076,0.692,1267.322,31160.031,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8.tiff,6218905
14,TCGA-A2-A0EV-01Z-00-DX1.EA8C5594-BA4F-47A8-949B-D536E00E62C9,2,4,591.446905,19226,256,87.081,71828.652,1.441,3743.754,75660.928,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0EV-01Z-00-DX1.EA8C5594-BA4F-47A8-949B-D536E00E62C9.tiff,11541188
15,TCGA-A2-A0ST-01Z-00-DX1.AE05A5DB-4861-40DE-B0F5-7955FC903A96,2,4,667.107984,6627,256,25.728,25026.262,0.618,2124.819,27177.427,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0ST-01Z-00-DX1.AE05A5DB-4861-40DE-B0F5-7955FC903A96.tiff,3951788
16,TCGA-A2-A0SX-01Z-00-DX1.219A994C-8974-4458-98FA-FB1F14868E04,2,4,694.285555,10880,256,47.867,40419.455,0.715,4063.229,44531.265,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0SX-01Z-00-DX1.219A994C-8974-4458-98FA-FB1F14868E04.tiff,8417679
17,TCGA-A2-A0T2-01Z-00-DX1.29A5C4C8-6AE8-44EE-98C2-ACBCBFBE9D60,2,4,738.816977,21236,256,88.553,79409.715,1.608,3368.035,82867.910,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0T2-01Z-00-DX1.29A5C4C8-6AE8-44EE-98C2-ACBCBFBE9D60.tiff,12152235
18,TCGA-A2-A0T6-01Z-00-DX1.207A3883-5B41-40EB-95A1-D64C9610650B,2,4,821.685055,18430,256,92.043,67819.008,1.365,2247.569,70159.985,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0T6-01Z-00-DX1.207A3883-5B41-40EB-95A1-D64C9610650B.tiff,9727016
19,TCGA-A2-A0YE-01Z-00-DX1.8A2E3094-5755-42BC-969D-7F0A2ECA0F39,2,4,891.845203,15156,256,63.354,56974.625,1.040,3069.648,60108.667,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0YE-01Z-00-DX1.8A2E3094-5755-42BC-969D-7F0A2ECA0F39.tiff,9251741
20,TCGA-A2-A0YI-01Z-00-DX1.1CF2EC2D-C722-467F-8832-409B823E8D8F,2,4,951.954023,11922,256,51.009,44721.309,0.818,2453.362,47226.497,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0YI-01Z-00-DX1.1CF2EC2D-C722-467F-8832-409B823E8D8F.tiff,6805471
21,TCGA-A2-A0YM-01Z-00-DX1.A48B4C96-2CC5-464C-98B7-F0F92AE56533,2,4,999.180672,9765,256,40.076,36468.472,0.667,1806.248,38315.463,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A0YM-01Z-00-DX1.A48B4C96-2CC5-464C-98B7-F0F92AE56533.tiff,7436626
22,TCGA-A2-A1FX-01Z-00-DX1.35B93F3A-9959-4D72-A702-08B27563D24F,2,4,1037.496287,6749,256,30.236,25117.715,0.625,1233.593,26382.170,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A1FX-01Z-00-DX1.35B93F3A-9959-4D72-A702-08B27563D24F.tiff,4256080
23,TCGA-A2-A1G4-01Z-00-DX1.0274DF5B-5920-419A-B778-2F04D9C602F2,2,4,1063.878602,15198,256,57.984,57085.232,1.085,2058.084,59202.385,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A1G4-01Z-00-DX1.0274DF5B-5920-419A-B778-2F04D9C602F2.tiff,10802595
24,TCGA-A2-A25B-01Z-00-DX1.58D7BEDE-5558-4A9E-A95E-DDF24C9267EF,2,4,1123.081152,17578,256,77.456,64652.343,1.207,2502.547,67233.554,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A25B-01Z-00-DX1.58D7BEDE-5558-4A9E-A95E-DDF24C9267EF.tiff,9986394
