slide_idx,slide_id,format,bytes_written,t_write_start_s,t_write_end_s,write_ms
39,TCGA-A7-A3RF-01Z-00-DX1.E60647BC-229D-4409-A564-EE0945F912EE,tiff5x,3087239,1656.068344,1658.491299,2422.954
40,TCGA-A7-A4SB-01Z-00-DX1.E8925605-5189-441E-A719-92CFC1118B0B,tiff5x,2017144,1666.365754,1668.251964,1886.209
41,TCGA-A7-A4SF-01Z-00-DX1.CDCFD4BC-4363-4CF2-95F5-4922E04C3B9D,tiff5x,919141,1673.306148,1673.521767,215.618
42,TCGA-A7-A5ZX-01Z-00-DX1.A4C651F0-DB8E-4534-84A2-AD875F62209F,tiff5x,2036700,1683.499284,1685.116871,1617.586
43,TCGA-A7-A6VW-01Z-00-DX1.1BC4790C-DB45-4A3D-9C97-92C92C03FF60,tiff5x,2971239,1702.899074,1704.066560,1167.486
44,TCGA-A8-A06O-01Z-00-DX1.FA4495B2-5B13-4448-ADCB-EF5316E0955B,tiff5x,1792521,1711.806650,1712.248981,442.330
45,TCGA-A8-A06T-01Z-00-DX1.BA8B8FC3-6169-48C1-BE1F-37F140CB4D3B,tiff5x,1532798,1720.447378,1720.726948,279.569
46,TCGA-A8-A06Z-01Z-00-DX1.2BC8B71D-E01B-4CC1-B5E7-09BB54A5E1F8,tiff5x,2432040,1733.900500,1734.400214,499.713
47,TCGA-A8-A07B-01Z-00-DX1.950B5E4E-C5F0-4445-9F88-E8C32CDFE6DA,tiff5x,1440929,1742.507439,1742.810332,302.892
48,TCGA-A8-A07G-01Z-00-DX1.37E8A762-8141-4BE6-935A-B3DCB712BB4A,tiff5x,1733176,1750.985944,1751.366763,380.818
49,TCGA-A8-A07O-01Z-00-DX1.3D657129-F2A7-4BC1-A910-805FBDCE2212,tiff5x,1866416,1759.914376,1760.252028,337.651
50,TCGA-A8-A07U-01Z-00-DX1.69D356C3-C7FC-47E9-B753-BE421263343F,tiff5x,3301815,1776.228140,1777.283652,1055.512
51,TCGA-A8-A082-01Z-00-DX1.5F82E38D-0DFD-4C2C-BC05-8F0EFEFC507C,tiff5x,1524577,1786.201493,1786.557409,355.916
