slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
17,normal_114,1,4,769.930569,27795,256,110.101,105157.405,2.025,3420.562,108690.093,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_114.tiff,15296212
18,normal_137,1,4,878.620804,24537,256,103.342,91264.119,1.826,3877.693,95246.979,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_137.tiff,14876823
19,test_016,1,4,973.868038,24486,256,100.638,93434.351,1.812,2918.281,96455.081,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/test_016.tiff,13481257
20,test_057,1,4,1070.323264,3335,256,16.018,12738.045,0.680,916.011,13670.753,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/test_057.tiff,2531303
21,test_122,1,4,1083.994162,8413,256,39.794,31896.106,0.619,1994.622,33931.141,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/test_122.tiff,5533053
22,tumor_021,1,4,1117.925439,14783,256,54.459,56185.086,1.079,2581.718,58822.342,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/tumor_021.tiff,9733933
23,tumor_059,1,4,1176.748134,3325,256,17.862,12534.784,0.648,3480.380,16033.674,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/tumor_059.tiff,2908706
24,tumor_086,1,4,1192.781995,26173,256,109.388,99788.530,1.893,5037.796,104937.608,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/tumor_086.tiff,16387339
25,tumor_103,1,4,1297.719766,14517,256,59.766,55160.945,1.100,5807.387,61029.198,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/tumor_103.tiff,10674068
26,normal_013,1,4,1358.749105,1606,256,9.959,5962.351,0.550,254.869,6227.729,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_013.tiff,1399363
27,normal_023,1,4,1364.976969,951,256,6.300,3544.131,0.565,563.222,4114.218,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_023.tiff,811965
28,normal_053,1,4,1369.091309,12937,256,53.573,48982.855,0.960,2206.640,51244.027,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_053.tiff,8805946
29,normal_082,1,4,1420.335599,9497,256,38.260,34832.695,0.565,2414.065,37285.585,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_082.tiff,7891546
30,normal_114,1,4,1457.621371,27795,256,113.686,104026.567,1.968,3387.727,107529.948,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_114.tiff,15296212
31,normal_137,1,4,1565.151475,24537,256,108.260,92521.973,1.772,4001.704,96633.710,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/normal_137.tiff,14876823
32,test_016,1,4,1661.785439,24486,256,99.190,92939.305,1.797,2889.452,95929.744,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/test_016.tiff,13481257
33,test_057,1,4,1757.715330,3335,256,13.939,12725.118,0.530,914.796,13654.383,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc1/test_057.tiff,2531303
0,normal_014,2,4,0.000009,2244,256,8.344,8428.054,44.227,679.469,9160.094,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_014.tiff,1842808
1,normal_045,2,4,9.160241,388,256,3.561,1493.075,2.017,462.219,1960.872,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_045.tiff,566955
2,normal_058,2,4,11.121238,5475,256,27.602,19700.672,6.362,919.976,20654.613,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_058.tiff,3409316
3,normal_103,2,4,31.776089,11610,256,65.108,42669.781,0.798,1561.863,44297.551,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_103.tiff,8019947
4,normal_116,2,4,76.073794,10544,256,39.537,39645.298,0.935,1346.358,41032.129,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_116.tiff,7255742
5,normal_142,2,4,117.106203,19529,256,98.080,71500.954,1.432,5072.577,76673.042,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_142.tiff,12430175
6,test_018,2,4,193.779397,9790,256,38.177,35853.817,0.649,1747.122,37639.766,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/test_018.tiff,6316854
7,test_059,2,4,231.419308,7313,256,28.560,26994.823,0.947,1775.257,28799.587,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/test_059.tiff,5235865
8,test_130,2,4,260.219042,6085,256,28.816,22714.954,0.639,1472.627,24217.035,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/test_130.tiff,4453687
9,tumor_022,2,4,284.436218,8436,256,33.996,31846.542,0.716,1893.583,33774.837,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/tumor_022.tiff,7268037
10,tumor_070,2,4,318.211315,6281,256,30.321,23274.764,0.624,1711.815,25017.524,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/tumor_070.tiff,5364049
11,tumor_090,2,4,343.228977,27997,256,133.821,104429.370,1.981,3947.638,108512.810,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/tumor_090.tiff,14853263
12,normal_014,2,4,451.741944,2244,256,12.070,8230.815,0.588,682.345,8925.819,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_014.tiff,1842808
13,normal_045,2,4,460.667906,388,256,3.706,1438.534,0.871,474.910,1918.020,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_045.tiff,566955
14,normal_058,2,4,462.586052,5475,256,22.778,20198.742,0.573,904.025,21126.118,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_058.tiff,3409316
15,normal_103,2,4,483.712371,11610,256,44.969,42966.954,0.783,1586.562,44599.269,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_103.tiff,8019947
16,normal_116,2,4,528.311794,10544,256,45.563,39280.377,0.630,1344.257,40670.827,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_116.tiff,7255742
17,normal_142,2,4,568.982762,19529,256,76.723,72736.162,1.348,4734.199,77548.432,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_142.tiff,12430175
18,test_018,2,4,646.531340,9790,256,52.929,35898.303,0.581,1755.783,37707.596,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/test_018.tiff,6316854
19,test_059,2,4,684.239079,7313,256,34.418,26867.329,0.610,1774.623,28676.980,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/test_059.tiff,5235865
20,test_130,2,4,712.916196,6085,256,25.160,22399.527,0.605,1592.261,24017.553,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/test_130.tiff,4453687
21,tumor_022,2,4,736.933901,8436,256,39.922,30950.319,0.601,1786.463,32777.305,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/tumor_022.tiff,7268037
22,tumor_070,2,4,769.711347,6281,256,26.697,23421.695,0.583,1712.928,25161.903,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/tumor_070.tiff,5364049
