slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
32,TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C,0,1,1431.912664,12548,256,53.643,57333.156,0.953,1825.137,59212.889,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-BH-A0HQ-01Z-00-DX1.0921FCEF-20A2-4D4B-A198-91AF9F6C814C.tiff,9286683
33,TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8,0,1,1491.125984,13459,256,56.601,60957.236,1.124,2354.894,63369.855,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8.tiff,9922999
34,TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F,0,1,1554.496070,9195,256,35.090,42415.557,0.724,1029.906,43481.277,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F.tiff,6283405
35,TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A,0,1,1597.977569,12354,256,47.250,55901.457,1.028,1293.195,57242.930,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A.tiff,7930490
36,TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4,0,1,1655.220720,5410,256,28.541,25093.152,0.593,619.120,25741.406,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4.tiff,3836226
37,TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D,0,1,1680.962520,8616,256,38.790,39226.573,0.691,1163.149,40429.203,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D.tiff,6257509
38,TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E,0,1,1721.391926,11874,256,43.378,53299.438,0.967,1528.377,54872.161,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E.tiff,6958035
39,TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46,0,1,1776.264318,15831,256,64.928,71064.053,1.374,3776.642,74906.997,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46.tiff,11666295
40,TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2,0,1,1851.171535,11410,256,45.751,51986.179,0.894,1716.503,53749.327,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2.tiff,8511818
41,TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51,0,1,1904.921097,16165,256,65.816,73472.380,1.340,2875.167,76414.703,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51.tiff,11512053
42,TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9,0,1,1981.336039,15013,256,61.696,67597.547,1.270,2275.160,69935.673,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9.tiff,10362616
43,TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,0,1,2051.271933,5719,256,25.500,25766.377,0.636,1500.485,27292.998,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7.tiff,5117514
44,TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377,0,1,2078.565142,11469,256,49.165,51104.462,0.922,1627.050,52781.598,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377.tiff,7345540
45,TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd,0,1,2131.346963,8753,256,40.107,39378.982,0.687,1141.680,40561.456,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd.tiff,5960287
46,TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D,0,1,2171.908626,10425,256,41.914,47703.771,0.867,1848.335,49594.887,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D.tiff,7048370
47,TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,0,1,2221.503738,6251,256,30.472,28137.053,0.670,1024.363,29192.557,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF.tiff,4058929
48,TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E,0,1,2250.696528,19501,256,78.435,86251.131,1.625,2304.724,88635.916,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E.tiff,12304448
49,TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9,0,1,2339.332670,16460,256,71.019,74269.560,1.383,2177.439,76519.402,cucim_batched_cpu,gigapath,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.e-cucim-gigapath-warm/TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9.tiff,10519776
