step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step_per_rank,world_size,loss
658,ramp,271.322523,271.709738,387.215,155.021,88.570,141.077,2.517,256,1,0.705685
659,ramp,271.709796,272.089029,379.232,146.955,88.695,141.002,2.552,256,1,0.673553
660,ramp,272.089085,272.465352,376.267,144.267,88.565,140.901,2.503,256,1,0.660512
661,ramp,272.465408,272.842229,376.821,144.641,88.664,140.988,2.498,256,1,0.675698
662,ramp,272.842284,273.225339,383.055,150.830,88.617,141.050,2.528,256,1,0.691417
663,ramp,273.225398,273.609847,384.449,152.209,88.690,141.016,2.507,256,1,0.681244
664,ramp,273.609905,273.993376,383.471,151.245,88.671,140.976,2.550,256,1,0.625248
665,ramp,273.993433,274.372571,379.138,146.940,88.605,141.017,2.547,256,1,0.624845
666,ramp,274.372630,274.750561,377.931,145.906,88.591,140.891,2.511,256,1,0.708301
667,ramp,274.750616,275.135260,384.644,152.298,88.864,140.929,2.523,256,1,0.757493
668,ramp,275.135317,275.515625,380.308,147.980,88.698,141.073,2.527,256,1,0.592957
669,ramp,275.515684,275.899148,383.465,151.211,88.704,141.004,2.515,256,1,0.622111
670,ramp,275.899205,276.286660,387.455,155.284,88.609,141.013,2.520,256,1,0.741648
671,ramp,276.286717,276.674344,387.627,155.322,88.744,140.968,2.563,256,1,0.701355
672,ramp,276.674400,277.056135,381.735,149.514,88.666,140.994,2.530,256,1,0.781821
673,ramp,277.056193,277.440525,384.332,152.142,88.625,141.010,2.522,256,1,0.653832
674,ramp,277.440583,277.822053,381.470,149.323,88.710,140.898,2.506,256,1,0.634849
675,ramp,277.822109,278.203207,381.097,148.895,88.566,141.053,2.552,256,1,0.693232
676,ramp,278.203265,278.594676,391.410,159.105,88.608,141.102,2.560,256,1,0.680101
677,ramp,278.594733,278.976450,381.717,149.437,88.649,141.088,2.511,256,1,0.707382
678,ramp,278.976505,279.369009,392.503,160.259,88.592,141.072,2.549,256,1,0.595353
679,ramp,279.369066,279.754252,385.187,153.028,88.628,140.985,2.514,256,1,0.715809
680,ramp,279.754309,280.138309,384.000,151.755,88.655,141.048,2.513,256,1,0.711942
681,ramp,280.138367,280.520338,381.971,149.699,88.631,141.063,2.546,256,1,0.622660
682,ramp,280.520394,280.898444,378.050,145.902,88.653,140.914,2.550,256,1,0.718263
683,ramp,280.898497,281.283730,385.233,152.792,88.692,141.210,2.511,256,1,0.567309
684,ramp,281.283786,281.661882,378.096,145.862,88.593,141.100,2.510,256,1,0.673647
685,ramp,281.661938,282.044384,382.446,150.351,88.529,141.054,2.483,256,1,0.702274
686,ramp,282.044438,282.431506,387.067,154.900,88.679,140.954,2.506,256,1,0.736204
687,ramp,282.431562,282.816953,385.391,153.241,88.668,140.943,2.509,256,1,0.785743
688,ramp,282.817008,283.202534,385.526,153.238,88.635,141.109,2.514,256,1,0.733813
689,ramp,283.202592,283.591281,388.689,156.375,88.661,141.113,2.507,256,1,0.662765
690,ramp,283.591338,283.973996,382.658,150.278,88.629,141.142,2.576,256,1,0.560479
691,ramp,283.974055,284.363032,388.977,156.705,88.692,141.036,2.514,256,1,0.542295
692,ramp,284.363086,284.748605,385.519,153.325,88.551,141.091,2.521,256,1,0.825483
693,ramp,284.748661,285.135313,386.652,154.497,88.577,141.025,2.522,256,1,0.624611
694,ramp,285.135367,285.520124,384.757,152.649,88.633,140.958,2.486,256,1,0.609772
695,ramp,285.520179,285.908179,387.999,155.646,88.671,141.138,2.512,256,1,0.743917
696,ramp,285.908238,286.284487,376.249,143.954,88.594,141.100,2.569,256,1,0.577580
697,ramp,286.284544,286.669914,385.370,153.108,88.673,141.016,2.544,256,1,0.585123
698,ramp,286.669971,287.052514,382.542,150.377,88.506,141.054,2.573,256,1,0.657491
699,ramp,287.052580,287.439777,387.197,154.875,88.632,141.090,2.567,256,1,0.749831
700,ramp,287.439841,287.824646,384.805,152.659,88.639,140.958,2.519,256,1,0.709467
701,ramp,287.824774,288.211061,386.287,153.851,88.690,141.184,2.528,256,1,0.700859
702,ramp,288.211116,288.594489,383.373,151.222,88.570,141.010,2.540,256,1,0.737443
703,ramp,288.594543,288.981943,387.400,155.057,88.707,141.106,2.501,256,1,0.726444
704,ramp,288.981999,289.361311,379.311,146.891,88.710,141.123,2.557,256,1,0.759854
705,ramp,289.361372,289.745420,384.048,151.660,88.772,141.081,2.506,256,1,0.741055
706,ramp,289.745495,290.133366,387.871,155.503,88.709,141.115,2.513,256,1,0.673923
707,ramp,290.133422,290.516030,382.607,150.282,88.738,140.999,2.559,256,1,0.702447
708,ramp,290.516087,290.901750,385.663,153.390,88.618,141.065,2.558,256,1,0.601467
709,ramp,290.901808,291.297115,395.307,162.981,88.627,141.122,2.543,256,1,0.780005
710,ramp,291.297176,291.682115,384.939,152.630,88.695,140.966,2.616,256,1,0.750661
711,ramp,291.682175,292.070365,388.191,155.672,88.766,141.126,2.595,256,1,0.615791
712,ramp,292.070424,292.451987,381.563,149.245,88.602,141.130,2.553,256,1,0.637790
713,ramp,292.452049,292.835704,383.655,151.465,88.753,140.871,2.532,256,1,0.701780
714,ramp,292.835763,293.221947,386.184,153.971,88.668,141.001,2.511,256,1,0.667377
715,ramp,293.222002,293.605443,383.441,151.345,88.611,140.931,2.523,256,1,0.691742
716,ramp,293.605518,293.987043,381.525,149.273,88.631,141.007,2.580,256,1,0.658042
717,ramp,293.987103,294.377226,390.123,158.055,88.520,140.987,2.530,256,1,0.604165
718,ramp,294.377281,294.764817,387.536,155.315,88.628,141.060,2.504,256,1,0.854674
719,ramp,294.764873,295.147831,382.959,150.469,88.701,141.207,2.554,256,1,0.546981
720,ramp,295.147888,295.529936,382.048,149.656,88.656,141.173,2.533,256,1,0.683702
721,ramp,295.529993,295.912515,382.522,150.296,88.666,141.008,2.520,256,1,0.681767
722,ramp,295.912571,296.294318,381.748,149.532,88.703,140.981,2.501,256,1,0.620177
723,ramp,296.294374,296.676214,381.840,149.596,88.679,141.030,2.503,256,1,0.706043
724,ramp,296.676270,297.056265,379.994,147.910,88.494,141.025,2.532,256,1,0.635342
725,ramp,297.056324,297.433450,377.126,144.694,88.696,141.189,2.518,256,1,0.778609
726,ramp,297.433508,297.814683,381.175,148.964,88.662,141.001,2.519,256,1,0.639990
727,ramp,297.814739,298.196080,381.341,149.200,88.644,140.940,2.526,256,1,0.633328
728,ramp,298.196137,298.592359,396.223,164.030,88.708,140.949,2.505,256,1,0.640903
729,ramp,298.592416,298.975337,382.921,150.691,88.624,141.103,2.474,256,1,0.663562
730,ramp,298.975394,299.354710,379.316,147.114,88.614,141.053,2.506,256,1,0.669821
731,ramp,299.354767,299.738209,383.442,151.224,88.644,141.054,2.490,256,1,0.646283
732,ramp,299.738264,300.114849,376.585,144.334,88.686,141.012,2.523,256,1,0.821782
733,steady,300.114907,300.500359,385.452,153.082,88.640,141.191,2.509,256,1,0.866877
734,steady,300.500429,300.882983,382.554,150.146,88.685,141.156,2.536,256,1,0.600284
735,steady,300.883052,301.267735,384.683,152.265,88.682,141.159,2.545,256,1,0.590596
736,steady,301.267802,301.649074,381.272,148.920,88.727,141.059,2.525,256,1,0.581928
737,steady,301.649138,302.032213,383.075,150.823,88.681,141.013,2.528,256,1,0.536143
738,steady,302.032283,302.409837,377.554,145.043,88.856,141.089,2.536,256,1,0.620960
739,steady,302.409904,302.798732,388.828,156.494,88.698,141.043,2.559,256,1,0.734651
740,steady,302.798817,303.182603,383.785,151.541,88.689,141.052,2.471,256,1,0.621782
741,steady,303.182665,303.569034,386.369,153.972,88.677,141.168,2.522,256,1,0.900966
742,steady,303.569100,303.948431,379.331,146.905,88.753,141.160,2.483,256,1,0.746398
743,steady,303.948497,304.336007,387.510,155.180,88.674,141.134,2.491,256,1,0.685231
744,steady,304.336075,304.720562,384.488,152.108,88.804,141.068,2.477,256,1,0.649800
745,steady,304.720625,305.105945,385.320,153.032,88.609,141.129,2.521,256,1,0.623391
746,steady,305.106015,305.487334,381.320,148.881,88.765,141.153,2.488,256,1,0.697751
747,steady,305.487398,305.868514,381.116,148.814,88.649,141.132,2.491,256,1,0.678118
748,steady,305.868581,306.251797,383.216,150.861,88.686,141.153,2.487,256,1,0.631450
749,steady,306.251874,306.631428,379.555,147.240,88.667,141.118,2.500,256,1,0.627048
750,steady,306.631499,307.013956,382.457,150.300,88.622,140.972,2.534,256,1,0.637973
751,steady,307.014117,307.394933,380.816,148.522,88.625,141.118,2.517,256,1,0.470250
752,steady,307.395006,307.778827,383.822,151.292,88.749,141.262,2.486,256,1,0.794965
753,steady,307.778895,308.162824,383.929,151.454,88.707,141.253,2.486,256,1,0.830578
754,steady,308.162890,308.546096,383.206,150.829,88.614,141.206,2.527,256,1,0.706049
755,steady,308.546163,308.927301,381.139,148.795,88.697,141.069,2.547,256,1,0.634180
756,steady,308.927370,309.306718,379.348,146.903,88.691,141.190,2.534,256,1,0.660328
757,steady,309.306790,309.685762,378.973,146.544,88.708,141.165,2.522,256,1,0.726317
758,steady,309.685830,310.065615,379.785,147.324,88.694,141.218,2.518,256,1,0.731265
759,steady,310.065685,310.446295,380.610,148.180,88.651,141.240,2.508,256,1,0.690637
760,steady,310.446363,310.832956,386.593,154.075,88.692,141.290,2.506,256,1,0.673899
761,steady,310.833021,311.212969,379.947,147.471,88.717,141.197,2.530,256,1,0.707703
762,steady,311.213036,311.591659,378.623,146.191,88.609,141.279,2.515,256,1,0.801947
763,steady,311.591727,311.973493,381.766,149.363,88.703,141.146,2.525,256,1,0.673556
764,steady,311.973561,312.353548,379.988,147.570,88.673,141.170,2.544,256,1,0.543102
765,steady,312.353626,312.732169,378.543,146.118,88.797,141.122,2.472,256,1,0.562518
766,steady,312.732234,313.113641,381.407,148.945,88.735,141.189,2.509,256,1,0.637917
767,steady,313.113710,313.494685,380.975,148.330,88.849,141.255,2.511,256,1,0.623983
768,steady,313.494753,313.876293,381.539,149.020,88.863,141.148,2.478,256,1,0.607199
769,steady,313.876361,314.256171,379.811,147.380,88.851,141.053,2.495,256,1,0.759901
770,steady,314.256241,314.644482,388.241,155.719,88.773,141.215,2.503,256,1,0.913892
771,steady,314.644548,315.024912,380.364,147.852,88.720,141.301,2.462,256,1,0.641156
772,steady,315.024976,315.410200,385.224,152.865,88.764,141.061,2.505,256,1,0.752519
773,steady,315.410265,315.798133,387.868,155.166,88.715,141.445,2.511,256,1,0.796692
774,steady,315.798200,316.184694,386.494,153.961,88.765,141.284,2.450,256,1,0.693885
775,steady,316.184757,316.564055,379.297,146.821,88.808,141.147,2.489,256,1,0.892923
776,steady,316.564121,316.944015,379.894,147.622,88.672,141.090,2.480,256,1,0.694774
777,steady,316.944080,317.325795,381.715,149.434,88.652,141.084,2.514,256,1,0.723991
778,steady,317.325861,317.706016,380.154,147.827,88.668,141.105,2.523,256,1,0.653099
779,steady,317.706083,318.084844,378.760,146.399,88.636,141.212,2.482,256,1,0.648374
780,steady,318.084909,318.463910,379.002,146.549,88.669,141.263,2.490,256,1,0.591373
781,steady,318.463977,318.846510,382.533,150.155,88.680,141.166,2.499,256,1,0.747916
782,steady,318.846581,319.230794,384.212,151.837,88.705,141.140,2.499,256,1,0.718283
783,steady,319.230859,319.609837,378.977,146.619,88.728,141.116,2.485,256,1,0.779253
784,steady,319.609903,319.989253,379.350,146.980,88.729,141.131,2.481,256,1,0.822083
785,steady,319.989318,320.370268,380.950,148.302,88.656,141.208,2.753,256,1,0.623816
786,steady,320.370343,320.755669,385.327,152.954,88.818,141.150,2.373,256,1,0.586906
787,steady,320.755735,321.140517,384.782,152.387,88.691,141.302,2.372,256,1,0.664161
788,steady,321.140583,321.522105,381.522,149.223,88.688,141.221,2.361,256,1,0.592796
789,steady,321.522170,321.906461,384.291,151.965,88.675,141.265,2.355,256,1,0.648763
790,steady,321.906528,322.288585,382.057,149.790,88.705,141.186,2.344,256,1,0.674065
791,steady,322.288651,322.673820,385.169,152.892,88.686,141.164,2.398,256,1,0.669801
792,steady,322.673887,323.050090,376.203,143.968,88.633,141.183,2.388,256,1,0.680950
793,steady,323.050165,323.426732,376.567,144.314,88.700,141.167,2.354,256,1,0.630250
794,steady,323.426796,323.807704,380.907,148.812,88.616,141.101,2.348,256,1,0.574627
795,steady,323.807765,324.196300,388.535,156.129,88.914,141.107,2.355,256,1,0.581826
796,steady,324.196363,324.577671,381.308,148.835,88.761,141.304,2.376,256,1,0.629809
797,steady,324.577737,324.961940,384.203,151.810,88.790,141.222,2.353,256,1,0.696984
798,steady,324.962003,325.343632,381.629,149.342,88.653,141.227,2.378,256,1,0.594604
799,steady,325.343697,325.722835,379.138,146.898,88.670,141.160,2.379,256,1,0.533284
800,steady,325.722899,326.104820,381.921,149.563,88.661,141.297,2.370,256,1,0.795675
801,steady,326.104962,326.486690,381.729,149.462,88.705,141.163,2.362,256,1,0.731548
802,steady,326.486761,326.871610,384.849,152.231,88.875,141.230,2.478,256,1,0.718077
803,steady,326.871679,327.257103,385.424,153.130,88.644,141.256,2.364,256,1,0.525054
804,steady,327.257167,327.635791,378.624,146.427,88.675,141.144,2.346,256,1,0.687685
805,steady,327.635863,328.021443,385.580,153.294,88.696,141.198,2.359,256,1,0.717812
806,steady,328.021511,328.402304,380.793,148.583,88.624,141.182,2.374,256,1,0.602788
807,steady,328.402368,328.781589,379.221,147.028,88.677,141.096,2.391,256,1,0.609146
808,steady,328.781652,329.167415,385.763,153.377,88.699,141.294,2.363,256,1,0.643126
809,steady,329.167477,329.553538,386.061,153.673,88.632,141.368,2.357,256,1,0.826427
810,steady,329.553601,329.933644,380.043,147.709,88.699,141.241,2.364,256,1,0.653463
811,steady,329.933707,330.317220,383.513,151.284,88.641,141.190,2.370,256,1,0.652045
812,steady,330.317284,330.703708,386.423,154.009,88.763,141.240,2.381,256,1,0.749588
813,steady,330.703773,331.090017,386.244,153.868,88.709,141.259,2.378,256,1,0.724798
814,steady,331.090083,331.470396,380.313,147.648,88.859,141.239,2.534,256,1,0.682787
815,steady,331.470461,331.849002,378.541,146.025,88.673,141.303,2.512,256,1,0.663071
816,steady,331.849067,332.228182,379.115,146.522,88.740,141.313,2.510,256,1,0.784660
817,steady,332.228248,332.611210,382.962,150.423,88.695,141.307,2.507,256,1,0.599365
818,steady,332.611276,332.994399,383.122,150.669,88.716,141.150,2.556,256,1,0.626112
819,steady,332.994467,333.377470,383.003,150.397,88.827,141.212,2.538,256,1,0.762606
820,steady,333.377536,333.759696,382.160,149.655,88.682,141.285,2.508,256,1,0.702753
821,steady,333.759763,334.142873,383.110,150.703,88.686,141.191,2.500,256,1,0.855319
822,steady,334.142937,334.524936,382.000,149.643,88.732,141.070,2.525,256,1,0.684088
823,steady,334.525000,334.906313,381.312,148.966,88.696,141.115,2.503,256,1,0.699981
824,steady,334.906380,335.289188,382.808,150.525,88.577,141.161,2.514,256,1,0.576175
825,steady,335.289256,335.675013,385.757,153.365,88.602,141.250,2.512,256,1,0.562277
826,steady,335.675077,336.052739,377.662,145.252,88.752,141.068,2.558,256,1,0.608261
827,steady,336.052810,336.444868,392.057,159.714,88.628,141.155,2.526,256,1,0.682157
828,steady,336.444935,336.824013,379.078,146.761,88.700,141.074,2.510,256,1,0.796842
829,steady,336.824079,337.205227,381.148,148.891,88.667,141.041,2.518,256,1,0.612438
830,steady,337.205293,337.583990,378.697,146.397,88.705,141.062,2.502,256,1,0.677852
831,steady,337.584058,337.966177,382.119,149.598,88.768,141.213,2.510,256,1,0.509117
832,steady,337.966243,338.355266,389.023,156.551,88.709,141.229,2.503,256,1,0.511896
833,steady,338.355331,338.740015,384.684,152.368,88.632,141.136,2.517,256,1,0.533594
834,steady,338.740082,339.128734,388.651,156.236,88.688,141.235,2.462,256,1,0.953129
835,steady,339.128798,339.509901,381.103,148.652,88.781,141.135,2.506,256,1,0.538130
836,steady,339.509970,339.895152,385.182,152.753,88.643,141.253,2.505,256,1,0.980885
837,steady,339.895218,340.270892,375.674,143.354,88.618,141.184,2.489,256,1,0.760759
838,steady,340.270955,340.653539,382.584,150.204,88.666,141.157,2.528,256,1,0.605704
839,steady,340.653604,341.036669,383.065,150.725,88.657,141.126,2.528,256,1,0.554097
840,steady,341.036736,341.416750,380.014,147.651,88.735,141.092,2.507,256,1,0.760303
841,steady,341.416816,341.794999,378.183,145.684,88.664,141.273,2.531,256,1,0.659400
842,steady,341.795065,342.182273,387.207,154.604,88.728,141.203,2.641,256,1,0.850279
843,steady,342.182345,342.569296,386.951,154.580,88.728,141.128,2.485,256,1,0.573303
844,steady,342.569361,342.960327,390.966,158.369,88.767,141.295,2.506,256,1,0.657495
845,steady,342.960397,343.348618,388.221,155.786,88.603,141.298,2.504,256,1,0.670815
846,steady,343.348683,343.731223,382.541,150.269,88.647,141.059,2.536,256,1,0.502483
847,steady,343.731292,344.111497,380.205,147.845,88.695,141.112,2.524,256,1,0.677254
848,steady,344.111563,344.492467,380.903,148.437,88.642,141.224,2.569,256,1,0.755031
849,steady,344.492538,344.877110,384.572,152.058,88.809,141.155,2.517,256,1,0.641856
850,steady,344.877173,345.254778,377.605,145.282,88.636,141.122,2.536,256,1,0.680269
851,steady,345.254918,345.636257,381.339,148.761,88.799,141.179,2.566,256,1,0.816567
852,steady,345.636327,346.018200,381.873,149.426,88.761,141.133,2.522,256,1,0.601819
853,steady,346.018266,346.400951,382.685,150.278,88.727,141.136,2.514,256,1,0.770741
854,steady,346.401017,346.783012,381.994,149.591,88.634,141.203,2.535,256,1,0.761641
855,steady,346.783076,347.167060,383.984,151.229,88.888,141.311,2.525,256,1,0.701475
856,steady,347.167127,347.547780,380.653,148.202,88.704,141.207,2.512,256,1,0.643926
857,steady,347.547855,347.932306,384.451,152.079,88.701,141.121,2.519,256,1,0.636333
858,steady,347.932370,348.310214,377.843,145.487,88.691,141.149,2.487,256,1,0.642590
859,steady,348.310278,348.698162,387.884,155.442,88.731,141.149,2.532,256,1,0.652951
860,steady,348.698228,349.083673,385.445,153.195,88.587,141.165,2.469,256,1,0.654460
861,steady,349.083740,349.467483,383.743,151.213,88.669,141.261,2.570,256,1,0.620286
862,steady,349.467556,349.847315,379.759,147.285,88.742,141.171,2.531,256,1,0.864854
863,steady,349.847382,350.225103,377.721,145.359,88.711,141.128,2.493,256,1,0.644762
864,steady,350.225168,350.605189,380.021,147.685,88.734,141.090,2.483,256,1,0.622087
865,steady,350.605257,350.986934,381.677,149.245,88.740,141.158,2.504,256,1,0.590845
866,steady,350.987000,351.369776,382.776,150.293,88.643,141.268,2.543,256,1,0.616422
867,steady,351.369844,351.758155,388.311,155.613,88.734,141.446,2.487,256,1,1.032911
868,steady,351.758223,352.142270,384.047,151.686,88.657,141.164,2.509,256,1,0.596844
869,steady,352.142336,352.524907,382.571,150.042,88.704,141.232,2.561,256,1,0.597437
870,steady,352.524976,352.907195,382.220,149.779,88.779,141.111,2.520,256,1,0.695459
871,steady,352.907262,353.292374,385.112,152.808,88.647,141.116,2.511,256,1,0.672696
872,steady,353.292441,353.670140,377.699,145.153,88.748,141.313,2.454,256,1,0.682642
873,steady,353.670201,354.052035,381.835,149.371,88.685,141.260,2.489,256,1,0.603414
874,steady,354.052104,354.432665,380.561,148.233,88.675,141.122,2.501,256,1,0.643263
875,steady,354.432729,354.810073,377.344,144.987,88.684,141.150,2.493,256,1,0.713964
876,steady,354.810140,355.188600,378.460,145.925,88.752,141.254,2.500,256,1,0.775418
877,steady,355.188671,355.576174,387.504,154.961,88.717,141.250,2.545,256,1,0.681908
878,steady,355.576242,355.956193,379.951,147.649,88.600,141.186,2.483,256,1,0.606614
879,steady,355.956259,356.340729,384.470,151.934,88.774,141.202,2.529,256,1,0.605865
880,steady,356.340798,356.717498,376.701,144.492,88.606,141.053,2.520,256,1,0.659630
881,steady,356.717562,357.097608,380.046,147.519,88.757,141.237,2.506,256,1,0.777020
882,steady,357.097674,357.476211,378.537,146.121,88.695,141.156,2.536,256,1,0.668222
883,steady,357.476282,357.856817,380.534,148.037,88.765,141.225,2.476,256,1,0.636281
884,steady,357.856883,358.241528,384.644,152.388,88.710,141.149,2.367,256,1,0.778296
885,steady,358.241592,358.620473,378.882,146.669,88.716,141.087,2.380,256,1,0.670248
886,steady,358.620541,358.999567,379.026,146.906,88.587,141.117,2.383,256,1,0.631420
887,steady,358.999635,359.385855,386.220,153.927,88.748,141.125,2.388,256,1,0.592114
888,steady,359.385923,359.772139,386.216,153.913,88.710,141.223,2.339,256,1,0.616671
889,steady,359.772201,360.154586,382.385,150.232,88.624,141.157,2.342,256,1,0.743448
890,steady,360.154650,360.532597,377.947,145.681,88.796,141.090,2.351,256,1,0.699998
891,steady,360.532665,360.916893,384.228,151.810,88.837,141.210,2.342,256,1,0.709927
892,steady,360.916960,361.302796,385.836,153.742,88.607,141.105,2.352,256,1,0.658918
893,steady,361.302861,361.688240,385.379,153.053,88.818,141.128,2.349,256,1,0.601892
894,steady,361.688307,362.070047,381.740,149.467,88.730,141.169,2.345,256,1,0.743416
895,steady,362.070112,362.449715,379.603,147.382,88.723,141.106,2.362,256,1,0.582822
896,steady,362.449778,362.832489,382.711,150.144,88.710,141.314,2.513,256,1,0.656416
897,steady,362.832558,363.212929,380.371,147.686,88.846,141.022,2.786,256,1,0.726878
898,steady,363.213005,363.602015,389.009,156.673,88.713,141.219,2.375,256,1,0.544614
899,steady,363.602083,363.981017,378.935,146.599,88.670,141.284,2.353,256,1,0.695797
900,steady,363.981082,364.363206,382.124,149.680,88.713,141.363,2.339,256,1,0.639344
901,steady,364.363349,364.753196,389.847,157.501,88.737,141.223,2.352,256,1,0.562809
902,steady,364.753264,365.132642,379.379,146.918,88.836,141.232,2.361,256,1,0.655270
903,steady,365.132709,365.512210,379.501,147.050,88.703,141.276,2.441,256,1,0.586366
904,steady,365.512274,365.903443,391.168,158.768,88.674,141.157,2.540,256,1,0.654155
905,steady,365.903511,366.285388,381.877,149.412,88.710,141.219,2.506,256,1,0.490454
906,steady,366.285457,366.667748,382.291,149.755,88.686,141.318,2.501,256,1,0.480585
907,steady,366.667814,367.051692,383.878,151.405,88.694,141.257,2.486,256,1,0.662508
908,steady,367.051757,367.433588,381.831,148.709,88.740,141.429,2.924,256,1,0.868498
909,steady,367.433673,367.816473,382.799,150.259,88.724,141.281,2.504,256,1,0.623943
910,steady,367.816544,368.200123,383.578,151.171,88.758,141.092,2.525,256,1,0.498227
911,steady,368.200190,368.589669,389.479,157.055,88.691,141.224,2.480,256,1,0.501405
912,steady,368.589732,368.980396,390.664,158.231,88.668,141.225,2.509,256,1,0.525486
913,steady,368.980464,369.360503,380.039,147.443,88.765,141.294,2.506,256,1,0.576764
914,steady,369.360569,369.741336,380.767,148.352,88.735,141.201,2.449,256,1,0.704932
915,steady,369.741401,370.123768,382.367,149.705,88.850,141.242,2.541,256,1,0.771861
916,steady,370.123846,370.502768,378.922,146.162,88.899,141.280,2.551,256,1,0.642910
917,steady,370.502834,370.894451,391.618,159.147,88.680,141.268,2.492,256,1,0.677118
918,steady,370.894518,371.280288,385.770,153.140,88.753,141.317,2.530,256,1,0.809864
919,steady,371.280355,371.660123,379.768,147.071,88.817,141.328,2.522,256,1,0.828387
920,steady,371.660190,372.040827,380.637,147.933,88.859,141.301,2.514,256,1,0.600138
921,steady,372.040896,372.425511,384.615,152.272,88.604,141.232,2.476,256,1,0.640963
922,steady,372.425579,372.817516,391.937,159.583,88.676,141.240,2.407,256,1,0.534356
923,steady,372.817580,373.198345,380.765,148.465,88.730,141.178,2.363,256,1,0.711516
924,steady,373.198412,373.579280,380.868,148.414,88.728,141.286,2.406,256,1,0.572450
925,steady,373.579352,373.966206,386.854,154.322,88.673,141.448,2.377,256,1,0.926641
926,steady,373.966277,374.356187,389.910,157.387,88.775,141.351,2.365,256,1,0.716729
927,steady,374.356256,374.744413,388.157,155.815,88.707,141.227,2.374,256,1,0.648422
928,steady,374.744480,375.125996,381.516,149.195,88.747,141.166,2.375,256,1,0.699297
929,steady,375.126064,375.513378,387.314,154.955,88.724,141.231,2.372,256,1,0.753851
930,steady,375.513444,375.894027,380.583,148.122,88.667,141.393,2.372,256,1,0.631096
931,steady,375.894090,376.286248,392.157,159.700,88.685,141.356,2.385,256,1,0.748664
932,steady,376.286320,376.666637,380.317,147.779,88.681,141.333,2.492,256,1,0.688232
933,steady,376.666702,377.047333,380.631,148.058,88.654,141.363,2.527,256,1,0.780269
934,steady,377.047395,377.426707,379.312,146.923,88.712,141.170,2.476,256,1,0.798888
935,steady,377.426772,377.810022,383.250,150.759,88.745,141.214,2.503,256,1,0.589010
936,steady,377.810088,378.191938,381.850,149.465,88.704,141.164,2.487,256,1,0.652247
937,steady,378.192006,378.573686,381.680,149.104,88.862,141.169,2.515,256,1,0.783835
938,steady,378.573752,378.960611,386.859,154.237,88.751,141.335,2.505,256,1,0.726986
939,steady,378.960680,379.344059,383.378,150.644,88.854,141.353,2.498,256,1,0.632289
940,steady,379.344127,379.730194,386.068,153.621,88.672,141.245,2.499,256,1,0.585235
941,steady,379.730264,380.110628,380.364,147.886,88.816,141.143,2.490,256,1,0.565956
942,steady,380.110697,380.494574,383.878,151.625,88.757,141.084,2.381,256,1,0.633134
943,steady,380.494644,380.877738,383.094,150.662,88.676,141.342,2.379,256,1,0.667272
944,steady,380.877808,381.266258,388.450,156.237,88.705,141.090,2.384,256,1,0.612598
945,steady,381.266325,381.645890,379.564,147.202,88.730,141.232,2.368,256,1,0.601573
946,steady,381.645957,382.030482,384.525,152.110,88.785,141.242,2.358,256,1,0.578848
947,steady,382.030548,382.414111,383.563,151.194,88.696,141.283,2.360,256,1,0.617082
948,steady,382.414174,382.796094,381.920,149.447,88.895,141.161,2.384,256,1,0.629151
949,steady,382.796162,383.181355,385.193,152.977,88.696,141.118,2.369,256,1,0.600580
950,steady,383.181419,383.562653,381.234,148.913,88.713,141.235,2.341,256,1,0.604984
951,steady,383.562790,383.939322,376.531,144.083,88.721,141.354,2.341,256,1,0.761669
952,steady,383.939385,384.328287,388.903,156.293,88.820,141.394,2.365,256,1,0.535000
953,steady,384.328353,384.714273,385.920,153.630,88.646,141.237,2.376,256,1,0.609149
954,steady,384.714337,385.093441,379.104,146.693,88.823,141.179,2.380,256,1,0.549446
955,steady,385.093505,385.483687,390.181,157.542,88.844,141.387,2.380,256,1,0.619504
956,steady,385.483754,385.865513,381.759,149.356,88.801,141.175,2.396,256,1,0.601801
957,steady,385.865583,386.248459,382.876,150.497,88.702,141.297,2.349,256,1,0.628275
958,steady,386.248524,386.628813,380.289,147.996,88.565,141.157,2.540,256,1,0.615989
959,steady,386.628882,387.010769,381.888,149.306,88.754,141.290,2.507,256,1,0.514953
960,steady,387.010836,387.391690,380.853,148.437,88.678,141.207,2.504,256,1,0.838821
961,steady,387.391754,387.777910,386.156,153.583,88.772,141.282,2.489,256,1,0.614004
962,steady,387.777975,388.163852,385.877,153.467,88.672,141.342,2.366,256,1,0.746225
963,steady,388.163916,388.547726,383.810,151.511,88.608,141.308,2.354,256,1,0.678853
964,steady,388.547790,388.931685,383.895,151.492,88.734,141.260,2.377,256,1,0.692197
965,steady,388.931752,389.313540,381.788,149.366,88.791,141.234,2.365,256,1,0.649494
966,steady,389.313606,389.706652,393.046,160.709,88.712,141.234,2.360,256,1,0.628078
967,steady,389.706717,390.092099,385.381,153.099,88.690,141.188,2.375,256,1,0.666394
968,steady,390.092164,390.470835,378.671,146.201,88.804,141.271,2.361,256,1,0.561014
969,steady,390.470901,390.853970,383.070,150.655,88.758,141.262,2.363,256,1,0.719718
970,steady,390.854036,391.239225,385.189,152.836,88.693,141.285,2.343,256,1,0.687585
971,steady,391.239288,391.622900,383.612,151.180,88.704,141.336,2.362,256,1,0.618372
