slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
38,TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E,0,1,1412.805635,11874,256,47.699,44409.231,0.946,1463.491,45921.367,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E.tiff,7493919
39,TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46,0,1,1458.727233,15831,256,68.122,59633.719,1.407,3765.336,63468.585,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46.tiff,11049706
40,TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2,0,1,1522.196032,11410,256,51.331,42068.916,0.930,1719.605,43840.783,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2.tiff,7959576
41,TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51,0,1,1566.037053,16165,256,67.810,58327.499,1.389,2871.223,61267.922,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-E2-A15E-06Z-00-DX1.D394A007-91A2-4445-9B4A-1629EE684A51.tiff,11216849
42,TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9,0,1,1627.305207,15013,256,65.085,53969.660,1.288,2274.311,56310.343,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9.tiff,10951218
43,TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,0,1,1683.615773,5719,256,26.883,20628.025,0.673,1505.539,22161.119,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7.tiff,5013493
44,TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377,0,1,1705.777122,11469,256,47.457,41623.586,0.935,1622.556,43294.533,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377.tiff,6752249
45,TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd,0,1,1749.071877,8753,256,36.181,32010.049,0.708,1152.419,33199.357,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd.tiff,4830525
46,TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D,0,1,1782.271457,10425,256,48.626,37839.597,0.856,1835.661,39724.740,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-GM-A2DN-01Z-00-DX1.593003B0-BA87-486B-B472-D6B85867D54D.tiff,7613931
47,TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,0,1,1821.996408,6251,256,28.865,22940.157,0.637,1067.885,24037.545,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF.tiff,4521293
48,TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E,0,1,1846.034166,19501,256,77.330,70824.407,1.623,2405.669,73309.028,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E.tiff,11152906
49,TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9,0,1,1919.343426,16460,256,71.609,61002.883,1.388,2289.583,63365.464,cucim_batched_cpu,uni2-h,warm,,tiff5x,/mnt/weka/heatmaps/7.1/7.1.f-cucim-uni2-h-warm/TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9.tiff,10693937
