slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
10,TCGA-A1-A0SD-01Z-00-DX1.DB17BFA9-D951-42A8-91D2-F4C2EBC6EB9F,0,1,517.772899,8888,256,39.914,32418.532,0.666,2206.087,34665.198,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A1-A0SD-01Z-00-DX1.DB17BFA9-D951-42A8-91D2-F4C2EBC6EB9F.tiff,6747544
11,TCGA-A1-A0SE-01Z-00-DX1.04B09232-C6C4-46EF-AA2C-41D078D0A80A,0,1,552.438235,18901,256,82.347,69267.365,1.377,2272.276,71623.364,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A1-A0SE-01Z-00-DX1.04B09232-C6C4-46EF-AA2C-41D078D0A80A.tiff,10611560
12,TCGA-A1-A0SF-01Z-00-DX1.7F252D89-EA78-419F-A969-1B7313D77499,0,1,624.061742,9719,256,40.761,34874.336,0.638,1542.550,36458.284,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A1-A0SF-01Z-00-DX1.7F252D89-EA78-419F-A969-1B7313D77499.tiff,7062566
13,TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,0,1,660.520160,9373,256,37.906,33676.086,0.671,1702.922,35417.585,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C.tiff,5860658
14,TCGA-A1-A0SI-01Z-00-DX1.AB717348-F964-4F29-BBE2-972B7C640432,0,1,695.937880,13919,256,61.205,50400.918,0.959,2206.942,52670.025,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A1-A0SI-01Z-00-DX1.AB717348-F964-4F29-BBE2-972B7C640432.tiff,9006397
15,TCGA-A1-A0SJ-01Z-00-DX1.C196FA66-C376-4016-86BC-3D8E745B3A51,0,1,748.608059,7570,256,35.173,28059.103,0.592,1804.072,29898.940,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A1-A0SJ-01Z-00-DX1.C196FA66-C376-4016-86BC-3D8E745B3A51.tiff,5697895
16,TCGA-A1-A0SK-01Z-00-DX1.A44D70FA-4D96-43F4-9DD7-A61535786297,0,1,778.507141,19539,256,83.133,70666.697,1.360,2697.154,73448.344,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A1-A0SK-01Z-00-DX1.A44D70FA-4D96-43F4-9DD7-A61535786297.tiff,11385337
17,TCGA-A1-A0SM-01Z-00-DX1.AD503DBD-4D93-4476-B467-F091254FDF78,0,1,851.955797,11002,256,47.249,39904.145,0.738,2154.633,42106.765,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A1-A0SM-01Z-00-DX1.AD503DBD-4D93-4476-B467-F091254FDF78.tiff,7619021
18,TCGA-A1-A0SN-01Z-00-DX1.5E9B85AE-AFB7-41DC-8A1B-BD6DA39B6540,0,1,894.062711,8766,256,42.645,32361.469,0.611,1714.164,34118.889,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A1-A0SN-01Z-00-DX1.5E9B85AE-AFB7-41DC-8A1B-BD6DA39B6540.tiff,6120725
19,TCGA-A1-A0SP-01Z-00-DX1.20D689C6-EFA5-4694-BE76-24475A89ACC0,0,1,928.181738,23239,256,96.197,84620.114,1.623,2498.955,87216.889,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A1-A0SP-01Z-00-DX1.20D689C6-EFA5-4694-BE76-24475A89ACC0.tiff,13519708
20,TCGA-A1-A0SQ-01Z-00-DX1.36071264-3407-4224-BCBB-2ED00294569A,0,1,1015.398772,24416,256,107.922,89642.944,1.749,2862.634,92615.248,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A1-A0SQ-01Z-00-DX1.36071264-3407-4224-BCBB-2ED00294569A.tiff,13771472
21,TCGA-A2-A04N-01Z-00-DX1.9E9B7DB0-1CF1-4631-8292-A9DBCA0BD37C,0,1,1108.014167,10214,256,47.233,36905.966,0.672,2683.190,39637.061,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A04N-01Z-00-DX1.9E9B7DB0-1CF1-4631-8292-A9DBCA0BD37C.tiff,7012030
22,TCGA-A2-A04P-01Z-00-DX1.5B481E02-D269-4732-8FDD-6494E6EE2B71,0,1,1147.651373,12227,256,54.135,44314.973,0.860,2817.163,47187.131,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A04P-01Z-00-DX1.5B481E02-D269-4732-8FDD-6494E6EE2B71.tiff,8874719
23,TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4,0,1,1194.838660,3486,256,17.588,12801.460,0.579,1230.876,14050.504,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4.tiff,2721005
24,TCGA-A2-A04R-01Z-00-DX1.BE3661A3-A2A0-4248-B7D5-D8986E529B6C,0,1,1208.889295,10870,256,44.324,39181.526,0.694,1416.977,40643.520,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A04R-01Z-00-DX1.BE3661A3-A2A0-4248-B7D5-D8986E529B6C.tiff,6787558
25,TCGA-A2-A04T-01Z-00-DX1.71444266-BD56-4183-9603-C7AC20C9DA1E,0,1,1249.532958,11314,256,46.324,40416.040,0.694,2290.801,42753.859,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A04T-01Z-00-DX1.71444266-BD56-4183-9603-C7AC20C9DA1E.tiff,8311939
26,TCGA-A2-A04U-01Z-00-DX1.06D17357-46A8-4DC3-A22B-2F4EB6EE3F79,0,1,1292.286962,12593,256,57.456,45518.961,0.843,2696.944,48274.205,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A04U-01Z-00-DX1.06D17357-46A8-4DC3-A22B-2F4EB6EE3F79.tiff,9112429
27,TCGA-A2-A04V-01Z-00-DX1.EB430DDB-8FE9-4302-8829-53DBAD09E79F,0,1,1340.561317,20775,256,88.884,75283.583,1.463,2843.064,78216.994,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A04V-01Z-00-DX1.EB430DDB-8FE9-4302-8829-53DBAD09E79F.tiff,14054029
28,TCGA-A2-A04W-01Z-00-DX1.F7E7B945-2ADC-4741-8FCE-ACEA657DB9C7,0,1,1418.778460,20261,256,87.155,72229.375,1.434,3114.027,75431.991,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A04W-01Z-00-DX1.F7E7B945-2ADC-4741-8FCE-ACEA657DB9C7.tiff,11844345
29,TCGA-A2-A04X-01Z-00-DX1.E01A4522-67B3-4FEF-BD6B-99DFED9E7C85,0,1,1494.210602,11175,256,49.249,39889.586,0.755,2874.359,42813.948,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A04X-01Z-00-DX1.E01A4522-67B3-4FEF-BD6B-99DFED9E7C85.tiff,7881886
30,TCGA-A2-A04Y-01Z-00-DX1.4DC97AD6-4806-4A3A-A998-FD36F93590A4,0,1,1537.024698,4752,256,23.527,17142.335,0.607,989.613,18156.082,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A04Y-01Z-00-DX1.4DC97AD6-4806-4A3A-A998-FD36F93590A4.tiff,3631677
31,TCGA-A2-A0CK-01Z-00-DX1.C3226BD1-11B0-4034-946A-BAB42958CE85,0,1,1555.180906,3926,256,16.871,14353.989,0.569,891.836,15263.265,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A0CK-01Z-00-DX1.C3226BD1-11B0-4034-946A-BAB42958CE85.tiff,2846282
32,TCGA-A2-A0CL-01Z-00-DX1.5342E971-DCD2-42C4-B4FF-E6942A95829E,0,1,1570.444297,15945,256,65.060,58545.114,1.113,2310.449,60921.735,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A0CL-01Z-00-DX1.5342E971-DCD2-42C4-B4FF-E6942A95829E.tiff,8946083
33,TCGA-A2-A0CM-01Z-00-DX1.AC4901DE-4B6D-4185-BB9F-156033839828,0,1,1631.366182,9356,256,42.502,34242.891,0.623,1775.219,36061.236,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A0CM-01Z-00-DX1.AC4901DE-4B6D-4185-BB9F-156033839828.tiff,5960235
34,TCGA-A2-A0CO-01Z-00-DX1.B191DADE-7DEA-4575-AED7-1C52BE15B8D5,0,1,1667.427563,10115,256,42.184,37384.636,0.673,1669.614,39097.106,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A0CO-01Z-00-DX1.B191DADE-7DEA-4575-AED7-1C52BE15B8D5.tiff,6503083
35,TCGA-A2-A0CP-01Z-00-DX1.ECFD263C-BB17-4ADA-8F2C-654C2AA4C45F,0,1,1706.524818,6467,256,30.635,23591.977,0.593,824.576,24447.781,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A0CP-01Z-00-DX1.ECFD263C-BB17-4ADA-8F2C-654C2AA4C45F.tiff,4394908
36,TCGA-A2-A0CQ-01Z-00-DX1.4E5FB4E5-A08C-4C87-A3BE-0640A95AE649,0,1,1730.972750,5338,256,25.545,19426.117,0.601,1255.610,20707.873,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-011547-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N1/heatmaps/proc0/TCGA-A2-A0CQ-01Z-00-DX1.4E5FB4E5-A08C-4C87-A3BE-0640A95AE649.tiff,3790988
